gene_id	prot_Ctrl_t0_r1	prot_Ctrl_t0_r2	prot_Ctrl_t0_r3	prot_Ctrl_t6_r1	prot_Ctrl_t6_r2	prot_Ctrl_t6_r3	prot_Ctrl_t24_r1	prot_Ctrl_t24_r2	prot_Ctrl_t24_r3	prot_Ctrl_t48_r1	prot_Ctrl_t48_r2	prot_Ctrl_t48_r3	prot_Trt_t0_r1	prot_Trt_t0_r2	prot_Trt_t0_r3	prot_Trt_t6_r1	prot_Trt_t6_r2	prot_Trt_t6_r3	prot_Trt_t24_r1	prot_Trt_t24_r2	prot_Trt_t24_r3	prot_Trt_t48_r1	prot_Trt_t48_r2	prot_Trt_t48_r3
ENSG00000370	5.59686928146567	5.48436288562244	NA	NA	5.6858504021067	5.62195015702415	5.69665831961403	5.60469139969615	5.35137277761573	5.61384211307875	5.57387847708415	NA	5.50450470912459	NA	6.30786362117953	5.52138067031751	6.0647474053237	5.35364618122102	5.78590553707278	5.1459335006446	5.13781418488296	NA	NA	6.55270206595906
ENSG00000371	NA	NA	4.70877363665333	4.18235054353377	4.43960716557741	4.27502954855294	3.86667987833277	NA	4.29470035886228	5.79925414380759	NA	NA	3.31926220687578	NA	NA	NA	NA	NA	2.08816865716618	NA	NA	NA	NA	NA
ENSG00000381	NA	NA	2.93032007123202	NA	NA	NA	NA	NA	NA	NA	2.63892101120121	NA	2.85363023015806	NA	3.36767807229253	NA	NA	2.59235893999043	2.41325337851551	2.80012242472591	NA	NA	2.46868952520412	NA
ENSG00000384	9.09993061296942	9.91125072536964	9.30071123002314	9.12315314224968	9.80031699356765	9.11640044616526	8.76349217945339	8.49872627367539	8.77497651838501	8.9036696590336	9.06595675789586	9.59783587013802	8.37223752054572	NA	9.66419944161357	8.89079259551288	9.29901811686619	9.82930991055945	8.81871982820742	8.94698272703393	9.17627454372056	9.25173741495292	9.19120069952333	8.69227434417413
ENSG00000386	7.1274402588948	7.59729542261009	6.79588361398958	7.65241951285018	6.3883424983604	7.28181762225822	NA	7.51756577721422	7.27828900274166	7.19202715499365	6.82126271475018	7.3337690715312	6.94994534448482	7.21805305518614	6.82663129300613	6.81548889242103	6.55206584060705	7.01174908447277	6.77565313785088	7.28381293059561	NA	7.10588034928085	6.92004621907667	6.81297403491262
ENSG00000388	NA	11.501750255974	12.0622159844814	12.015723353909	11.8448745790351	11.6159854143703	12.4513774322285	12.1129218453364	11.2398334346978	11.421786242487	11.2176937643615	11.2180223675298	11.5599993300585	12.3326860300942	11.9804262199453	12.5131859256784	11.5747525827994	11.6326336317233	12.0846201243149	12.2877460978318	12.3827386044813	12.8222120938535	12.7596931164342	12.7166104342259
ENSG00000390	NA	6.42390087991757	6.58208301967549	7.01697131143369	6.58759616331102	7.06618406539879	7.2640703055254	6.95349732938949	NA	7.02810303240259	7.22984410474779	NA	7.14929409726966	6.44657687169642	6.82453239302879	7.17883243793623	6.98887384145681	7.02840218707923	6.78070316148697	6.73593341367016	NA	6.78952263227827	7.02445993657563	NA
ENSG00000391	NA	NA	2.67959964589539	2.81014884534341	3.76825787050402	NA	NA	NA	NA	NA	NA	NA	3.36944631446154	2.81153730624632	3.28213888017048	1.22893844393388	NA	NA	NA	1.55390076570853	NA	NA	NA	NA
ENSG00000393	11.7143700519133	12.287883165423	12.7977497570778	11.8402966470811	12.3162953439301	11.9302169512753	12.5303784519224	11.7966984219169	11.1702111303089	12.2515147220809	12.0676975539628	11.4319829424241	12.2200389198118	11.7026794208104	12.2545742694077	NA	11.4266037853392	12.2786251468728	11.6617644527403	12.5793792245874	11.7233609775159	11.4423717450715	12.3199456144488	11.9969296589284
ENSG00000397	9.75524403455488	8.54253559276377	8.59758236071464	9.72966560397361	9.14380315314949	8.9621425172157	9.14476941503128	9.49868513180215	8.13896541719985	10.0660035669847	NA	9.7509596398384	8.97756512708504	9.82466398247581	9.14964961171558	8.5197652636276	8.77269922835746	9.21906707570629	9.18069047936885	9.39462223649253	9.00001396936101	10.2115809950208	10.2907014516374	9.02235792905066
ENSG00000401	5.20919685093032	5.45918344282061	5.41747286258811	5.21794575671262	NA	5.08311457217322	4.83901726525143	NA	5.27040052770488	NA	5.42457649657343	4.97090184598113	4.98414037069918	4.56315988897481	NA	NA	5.08178608113554	NA	NA	4.83507672672242	NA	NA	4.74621796727109	NA
ENSG00000410	12.4424508444112	12.4101001409884	12.3708294139374	12.5003023556498	12.1967144561244	12.986719486687	12.3890897328905	12.6519581170854	12.3831206415398	12.390650829035	12.9542322906788	12.2940138706176	13.365985381061	12.589635654269	12.7574902761327	12.3226911531681	NA	13.2811333244132	13.1096428142766	12.884027335733	NA	12.6157305409413	13.2123722968941	13.106089910647
ENSG00000411	9.97227699200102	9.8804821898847	10.0329108983285	10.459066945766	9.79298998489548	10.3594705690533	10.2169436256011	9.75366441110395	9.96842688861171	8.48514401433897	9.7540887885125	9.91775606063453	9.43659027472672	10.3929581840426	10.1184796593341	10.0555002637169	10.5959786849726	10.3362906619419	9.11785430558799	9.70199692341628	9.19788185892386	9.10804643632868	9.42020129659265	9.52210897672091
ENSG00000415	NA	NA	NA	NA	2.97280226810078	3.14454951366693	3.40225336314129	NA	NA	NA	NA	NA	NA	NA	NA	2.35587834251464	2.51160206342787	NA	NA	NA	NA	2.98278347595436	NA	NA
ENSG00000417	6.350764241557	5.4843485426002	5.59681071740752	5.1971248197844	6.84351036456699	5.81600881737463	5.36794797940851	5.48599889678033	5.20680567556928	5.65274116126518	NA	6.81010199392897	5.94920783470867	6.56454448462669	6.20594455001638	6.70968321457379	5.42740421809638	4.94266693684079	5.3066021924131	5.0178368251738	6.50027889626858	5.74786808711591	NA	6.15471547459627
ENSG00000419	NA	5.59268215411979	NA	4.97926694550326	NA	6.07426719551753	NA	5.57976679093986	5.43823065620992	6.04896108186995	6.21930901188518	NA	5.64068165032769	4.79462534586655	NA	6.18953677684246	5.6351451912561	5.93207142570057	5.65193856265004	6.08502768390525	NA	5.79180466217741	5.75388184211981	5.34563557503055
ENSG00000420	NA	NA	4.75546219950344	NA	4.78587814064351	5.22014145246305	5.29874091569645	4.65804260521113	NA	5.44814426185241	5.495734130224	5.71020022289858	NA	6.41460978357831	5.66689402633407	NA	4.3271323999486	3.89997978172036	NA	4.12903373388947	4.24447624824744	NA	NA	NA
ENSG00000424	4.36737340136977	4.72871037130763	5.22753425088995	4.22270870964158	4.8307920026518	NA	NA	4.0680210493165	NA	NA	5.10190380351557	NA	NA	NA	NA	4.32993493268481	NA	NA	4.12259829763807	4.86869417078303	NA	4.5212176703118	4.16530619422655	4.23295228673852
ENSG00000425	5.28518695695927	6.06504509369905	5.7065523311941	5.23918232077254	NA	NA	5.33074442241737	6.1860760973561	NA	5.78268343012721	5.77728767939174	NA	NA	5.37695109630401	5.69580194491171	5.8513930472397	NA	5.69649613863727	NA	5.40071461086389	5.90408505068837	NA	6.55361922896291	5.49184649711808
ENSG00000430	6.00572055859814	6.43878061857511	6.94976594444241	7.02920315669929	5.96189168613021	6.72380290800774	6.49034808198565	6.41343339317553	6.17163701549186	6.0083302968387	5.90608351786439	6.66631501275692	7.09126255741271	6.53299163148442	6.56520699479812	7.29034784582157	6.8739387544604	6.72082451771866	8.10718449150518	8.19898831307941	8.44304642778129	8.0930370555151	7.89619530340863	7.79079965562741
ENSG00000432	8.36408299472998	7.85518250541447	7.78386379305177	8.70110544799344	7.81717667288061	7.96084998894071	7.97253279190667	9.08606671407613	8.09961942871136	8.26405262853581	8.18207617237762	8.16193191148888	8.22803116182345	8.05751208636628	8.17365982825188	7.78064148070444	NA	7.55499725326737	8.90974941709374	9.03175567686209	8.47543915982333	9.33211259910392	8.88106387597564	9.35739257923738
ENSG00000433	NA	7.51289231342549	7.02969352033549	6.59240652122772	7.23690148064204	NA	6.92245097404514	6.58297819253576	7.63447713654138	NA	7.00587573511221	6.81737672372105	7.04115243369518	7.08361142033489	6.87908610246895	7.03099147191542	7.78178106273784	7.00955060433967	NA	6.66929536506924	6.80620544185252	7.27492679456171	NA	7.67604683486449
ENSG00000436	7.95308474949996	8.13244568275036	8.46732217957165	8.10626105689703	7.48391300371113	8.57304380553941	8.21589290791352	NA	8.03880569628869	8.11618936001412	9.13687018391989	7.99094062312146	8.1219181028045	7.95942256065201	7.78153133806777	7.78091857442426	8.3609770056343	7.78258526490058	8.04016565952196	8.12027018605297	8.18509038072478	8.06938739071692	7.78293166966561	7.82701201723515
ENSG00000437	4.35163530773713	4.39505731349281	5.02638243841568	NA	4.52049828087103	5.02038838272696	NA	4.73776883649786	4.49143648131538	4.58494588650639	4.5864787369945	4.28522831651637	NA	4.97377156318289	4.65810211407624	NA	4.85325137212512	4.37282976728063	NA	NA	4.94507207605756	NA	NA	NA
ENSG00000440	5.12100982730993	4.96959351773032	NA	4.24603633833002	5.0447227223323	NA	4.11320735433444	4.91645330007775	4.89279869919791	4.34145955282124	NA	4.54130619372709	4.77328258220368	NA	3.91724546458141	4.51984007964521	4.70244876133214	NA	4.21102471808648	4.56991954426424	NA	4.66777086859664	4.6466832454697	NA
ENSG00000441	NA	10.5948804769195	NA	10.9276482063614	10.8086446646388	11.0364167928463	10.6057674839361	10.6010007944525	10.8629449422572	10.5063480480528	11.3389195959316	10.3602505501866	9.84371079698834	11.1023762218049	11.1069589035073	10.6819479609958	10.5384030154255	10.9648982911388	10.8928304611612	NA	10.0896205512928	10.8552534090498	10.966294222171	11.4041705801058
ENSG00000443	9.11424455809535	NA	9.25077314029163	8.16158356206356	7.83053308932922	8.61008035975687	7.54060095283286	8.06043325636797	7.7394931532027	7.15045428165165	7.64940268621312	7.32712633178088	8.76925423243954	9.17224866550633	8.90368230380247	8.17973612300725	8.20167660417907	8.14843746723888	8.03708008770528	8.19544017776634	7.25632251819938	7.44193417005367	7.66911169084109	6.64849906698982
ENSG00000444	12.027114881154	11.4924419444488	11.1022016432506	11.3082614940779	12.1149126192687	NA	10.8201651217846	11.0112589155862	11.6948668225132	11.6532092396733	11.7051364277075	10.9961704290747	11.1026590319013	12.0027189330248	11.2460703005096	11.0717839497843	11.7450113985498	11.1011140162326	10.7425428799059	10.9384420549083	10.6897431051941	10.9708417334447	11.3876464766379	11.5402008278283
ENSG00000446	8.7851196070673	7.62774264672481	NA	8.00642149823582	8.19495453315875	7.92598091760394	8.32769958699752	8.06951272314629	NA	7.59037879155645	8.35851253175639	7.97092916298518	8.79574349689921	7.62462047919278	9.00868065990691	7.3865132974473	7.98709278573227	8.31799079977888	8.07324945660125	8.06493667431706	7.69130192187849	7.6677965837454	8.65886648585081	8.16377763369645
ENSG00000447	8.39072902880819	7.80467274034892	8.40986522104925	8.88792551880929	8.1211700756975	8.05430741473401	8.32877044165458	8.49439434099656	7.94403099940314	8.52130545708984	8.72420449616859	8.36134921405919	8.16598684039967	8.7766783729076	8.30605994076471	NA	6.27964635903646	6.3827592921402	6.80411378534403	7.45813566953907	7.41424205274126	NA	6.83324524942521	7.14705922408527
ENSG00000448	8.2581404370991	7.91621171413137	7.42267277218439	8.21081611487402	8.16910182657001	NA	8.76793506203129	8.59317617668176	NA	8.19323727739345	8.5704373286552	7.89280634212202	8.37573213217092	8.10984869813775	8.65160416829271	8.85585694645516	9.24013526850603	9.31887732621998	10.1614348956949	10.9768358184839	10.4163178983073	10.1341861574024	10.1156898191304	10.3518700514151
ENSG00000453	4.99406953119403	5.51029021650794	5.73753470972627	NA	NA	NA	5.44939079560287	5.67178888432058	5.95042627755074	5.59399694852921	5.51829592508866	5.72973216532369	5.47447091737827	NA	6.40628364889066	5.31180512901917	5.68275930281018	5.76740377294438	4.80995496494043	6.00295146779192	5.6323046756881	NA	5.83523499916871	5.96758032144943
ENSG00000454	NA	5.03389137399737	NA	NA	5.59488219304451	NA	NA	5.34505785361926	NA	NA	5.30994403986776	5.73978638162898	NA	5.709611588011	6.11403562197423	NA	6.04447637761408	NA	NA	5.58659331054502	5.1710867591951	5.88160399363039	4.68960094703134	5.94359822255596
ENSG00000455	7.41308950655422	7.42576219207668	7.48426661889545	7.16229835511107	7.78851674272445	7.95334406665124	7.39736972695559	7.79837646821753	7.98956413271815	8.02797702158328	8.05901165927941	7.77310930062591	7.09607917941657	7.54900361491269	8.00264709170555	NA	7.91357832206234	7.69566018685341	7.64221489856386	7.5896758152131	7.27891432367973	8.085442373912	7.80317428010891	7.58179478819086
ENSG00000457	NA	6.59464247664709	6.45575432305215	6.44112045933577	6.57771705204183	6.11050456337603	6.3263087345043	6.50017761061972	6.03957227517154	NA	6.64479668540632	6.03152564277573	6.38468639122469	6.42878382403967	6.52108585666995	NA	5.96588911862917	6.56977388091114	6.85367131367579	6.3850131985711	NA	6.65313444490045	6.86697101618719	6.37318444326462
ENSG00000458	12.5110648113853	12.0259126080447	13.1450238471105	13.1947049585961	12.8401842412519	13.3973894669149	NA	13.0203072160136	12.9312720971556	13.0992945334502	12.9047968385271	12.5740811933529	12.6887690179154	12.6296470134962	13.2753488080856	12.6746058609548	12.79796069713	12.9964133373696	13.1276029569798	13.0155472840229	12.75478031005	NA	12.5765231736355	12.9526688160409
ENSG00000461	NA	6.31755266855277	6.37525710663107	6.02181512976475	NA	6.18720175999053	NA	6.44359334732735	6.60155641589677	5.95185735975136	6.01492630479068	5.46241499741307	6.13657094040291	5.49969914060324	6.32611100716465	NA	5.92936637671783	6.3531639223599	6.64692074117141	NA	5.59691597099319	6.24083170509048	5.69719957154241	NA
ENSG00000462	8.44450409274202	7.98884980587381	8.04352790768407	8.05604247482218	8.12784987304794	8.00446585087092	NA	8.22127829925543	7.67633531831226	7.8593404304947	8.24504523036017	8.22943384258707	8.11793648375207	8.08892137106874	NA	8.1210630297935	8.16782863529479	8.21062405206143	7.43527138021703	7.99791668247404	7.08537000532782	7.95248405957206	8.33015826813779	7.69087002779541
ENSG00000463	13.4390616825818	13.1706829089579	13.7977517882496	14.1028981048023	13.9330626301071	14.733910230521	15.181782043051	14.8879501922146	14.5777914111154	15.1453175178662	14.9236337477113	15.5184215460288	13.4178807961027	13.5566620081455	13.8483443199936	14.1759501785165	14.0166682631093	13.6300542048516	14.6811415889848	14.4769855321189	14.6820423186464	14.6942179124951	14.9676899790133	NA
ENSG00000464	7.26626308940791	7.10275012797578	7.25622474121273	7.28139165035535	7.90263087512567	7.37078760911615	NA	7.29133294032294	7.07351646361801	7.7290340374263	NA	7.10722078782983	7.38977908773114	7.5956472801182	6.9243077810662	7.07269934030923	7.47808717238796	7.08743276230875	8.01305415585236	NA	7.81574714044541	7.88999197173015	7.84970509025744	7.68750098400815
ENSG00000465	11.4557299060971	12.65076781758	11.9291401905132	12.2843011701724	12.0136740189305	11.4974520226341	12.0447835635438	12.0739192384939	12.1069919870144	12.1760645684511	12.42964148374	11.4891789543793	12.4059083980656	11.7234394708449	11.6947740192479	12.7822972074162	11.8040411838644	12.1444261155347	11.836073942753	11.5885897930583	12.0417018839669	NA	12.0978615670228	NA
ENSG00000468	6.23861054210903	5.69607141636589	6.48722246004501	NA	5.06979245662505	5.18033423778988	NA	5.33344965674573	5.57073062107911	NA	5.82241595776588	5.89027239325115	5.87434561642419	5.53187321070828	5.49580988655404	5.20698141018546	5.78030831407993	5.32124393632424	5.43610724171757	6.06038186049019	6.06516731978466	6.11110767349687	5.45911390973833	NA
ENSG00000470	8.79951789833876	8.68126867541601	8.67005919526049	8.75394296253515	8.60758849281711	8.65242290791549	8.50641150736949	8.61084882369551	9.1823508377566	9.34493016638219	8.93562817044196	8.95278137708912	8.58801926243883	8.72302896818781	9.22146784361228	10.3779607882649	10.5507111806513	10.1866189279184	10.6888439195044	11.2101848250326	10.4402661684969	9.92720590683465	9.74871365300771	9.46741775873336
ENSG00000471	NA	NA	8.02165811546957	7.65393027094792	7.6373860229595	7.63308008372091	NA	7.87594765372459	7.98690936121995	7.76488476553446	NA	7.33828021198832	8.19137561908561	7.57584568295133	8.20657857830978	7.36298600503845	7.76126708789377	8.10270308876586	8.01514999255217	NA	7.41652146061794	7.43214762051262	8.44257296070071	7.41798252210245
ENSG00000477	12.5337128938705	12.8598924792923	12.3280417667446	12.2223925023825	12.7248593677757	12.9266821943303	12.0074954469526	12.178690171788	12.1739939397237	12.4373597122897	12.6195039665922	12.176051537979	12.396205184454	12.1177240797584	12.5754967954418	11.7778263537756	NA	12.0188651931535	11.8735244183776	12.8304802617319	12.7396567119889	12.3785950119853	11.8155841972115	12.5449672368898
ENSG00000478	9.21626541654284	9.43250033822416	9.25724332709579	9.07289855509942	9.65773320319242	9.51606324571698	9.42491669977806	9.5813912876589	7.92949462427618	9.81971382800855	9.25066163590891	9.30938056421521	9.22412148675341	9.68195044653579	9.48347137344354	9.46126134179129	9.54921819023626	9.48381768629034	9.19178346431489	9.29812051092269	9.45336095887647	8.70838776088456	9.39342223683369	8.26093976376576
ENSG00000479	11.0721682114837	10.5657020941514	10.5226519289552	NA	10.0250371223116	NA	10.6063526661483	10.9641077866011	10.676110729344	9.5860768804579	10.3239963415123	NA	9.91635934385537	NA	10.3911940570285	10.5161580562706	10.0052185233315	10.5844093101013	10.6230486084011	10.5690416296251	9.78380529473957	10.4274528819143	9.96682065700014	10.6748414733248
ENSG00000483	8.56292308305276	9.22356399000909	8.42446736825148	7.87691435990125	8.41955602195809	8.47480235002975	8.63606700700845	8.09572841622219	8.59212939334763	9.31436319687334	NA	8.99659724905202	NA	8.21813150437766	8.53336697664731	8.58521544279004	8.64460812503374	8.69978883351182	9.33770537504556	9.73443439473415	NA	9.20414586574818	9.5066304073887	8.37996906886177
ENSG00000485	8.24472392638174	9.05385557468395	8.54310560423043	8.48560594035412	9.29488196112104	8.14779899460323	8.30065972345	9.22993627398621	9.24822497067847	NA	8.84558727347408	8.21499889048592	8.89677404610489	9.09229563100467	8.91701500020304	8.54490905232976	8.26307781663645	8.40800279010353	6.35211043046769	6.7358616508755	6.74120240441182	5.86768263089377	6.36337153213474	6.49294828571878
ENSG00000492	8.08509012096936	7.69215221977373	8.17608089099926	7.95746956249717	7.2088610275937	8.17488648134616	7.40658996795849	7.40722687754626	7.39864941402836	7.77726692923442	7.74190812100109	7.67881931750544	7.81129344695375	8.33403157574002	NA	7.7810624478379	7.57487053236074	8.13287158695768	7.81554271639892	7.77106034865965	7.78569124192493	7.97243271664862	7.41360175747549	7.52465205194217
ENSG00000494	8.7435942636242	9.51855561256929	NA	8.96514765510443	9.16435192421306	9.17491839230336	9.34282883625598	8.48014682414311	9.47727202441763	9.15379574000539	9.32619039813274	8.96659371975092	9.29396078845385	10.0677680076634	10.0726808969562	8.8843162945357	9.11855988441972	9.57585175216167	9.2022166860263	9.2494805741434	9.52696200674678	9.47144739904578	9.08712660118734	9.09779141557462
ENSG00000503	NA	4.3871383805879	4.87872465268141	4.52221626601473	NA	NA	NA	4.49643925372181	4.88542730204281	4.90836028122584	4.66212535781965	4.82718076825111	NA	5.24852065994737	4.12094540816268	NA	4.30521008295714	4.72329940809607	NA	NA	NA	NA	2.36978866184171	3.26678183827442
ENSG00000504	5.4486665221017	NA	5.83058509748633	6.07559836134893	5.31089795305751	5.6074818121005	5.41419836559736	5.83129876939842	5.3836563224261	5.91701847968204	NA	4.92899894787415	6.4565315601588	5.73264355308785	6.21661557893886	5.16315155280013	NA	5.87111002652357	NA	6.10244778097771	5.50061392897282	NA	NA	NA
ENSG00000505	8.19795147216339	9.31256059590844	9.39488875989615	8.44009477361019	8.71031572816785	9.23157913022789	8.54023918271251	8.69990568133848	9.24799432323437	9.0131278282022	9.52699009365151	9.27655588530827	9.20259897914418	8.482745658882	9.88920623209619	9.08345423827272	9.53022994690762	9.83901876363385	10.4629463770448	10.8730874424071	11.2269514591929	10.9219881334867	10.8114439642333	10.245238837222
ENSG00000508	3.34200879227104	3.4283192496904	3.47515486063764	NA	NA	NA	4.1864205165097	NA	NA	3.56200664464904	NA	NA	NA	NA	3.81989719704255	NA	3.27630783765711	3.34810506702518	NA	3.31850409253689	NA	3.91489519135957	NA	NA
ENSG00000512	2.59817510219402	NA	NA	NA	NA	NA	NA	3.008426886848	2.94622890257713	NA	NA	NA	NA	NA	NA	NA	NA	2.86511400045693	NA	3.09741858700539	NA	NA	NA	3.27387385003463
ENSG00000514	8.49336625385692	8.39772193083746	8.63177025611816	8.11336161985663	7.93249485257944	8.17634606299761	NA	8.26300912583571	8.11323202737909	8.07988336552125	8.06537662991345	7.90496927375778	8.35824313822174	NA	8.16347914647839	8.10714592428657	7.83503715506734	8.29831026744575	8.51207504018829	7.96802964239509	7.68855904694164	8.24412490715797	7.80533017920877	7.85783651892008
ENSG00000517	NA	NA	NA	4.70521552555081	NA	NA	4.30085051710881	NA	NA	NA	4.36760945099009	NA	3.96740697017666	3.79418259664591	4.72326307271539	NA	4.35789035675223	4.32114436569203	NA	4.14406655589425	4.47606045190924	NA	NA	NA
ENSG00000519	10.0231658220848	9.31134374406866	9.72208307671448	9.30931276818711	9.08157114640223	9.65382046113931	9.40733223840344	9.23220484134777	9.03420943968639	9.61518770822601	NA	9.6254744275859	9.24630390946311	9.58752322747388	9.40435829541697	10.0841672314236	9.99049892192022	9.63100577137736	9.72511800058577	10.9901858787208	10.4576021753232	11.3472665029632	11.2934517391265	10.8663583938132
ENSG00000523	6.46366165969315	6.52463760557266	6.58444559016585	NA	6.22338149318006	NA	6.62138936111899	6.82190724996105	6.63439968618569	6.4734856440603	7.54386219017093	NA	6.56333428282481	7.15498847940474	5.82763738040456	6.62135253004343	6.38111125697861	7.20565976163758	7.02749358275535	6.409222361006	6.48203862173441	7.76423153581074	NA	8.28790366218141
ENSG00000532	NA	4.55186709804196	NA	4.4569963514903	NA	NA	4.86752584891593	4.83993166443302	5.0173582726495	5.11426320404733	NA	5.33246941717527	5.24942627787318	4.23469552556106	NA	5.11766281254738	NA	NA	4.70619438889303	NA	5.25474358346636	NA	4.93463801694129	4.62856041102568
ENSG00000533	9.70116651872516	10.1492282838542	9.60461138451429	9.54161129885231	10.3051583488686	9.65102324267212	10.0586709015265	9.57032482022728	10.0089349621484	10.2691026349797	9.75407126942257	9.147997527641	8.9420883860183	9.91795397749524	9.59502327344238	10.0113115492869	9.39521955537293	10.2430429952578	9.59106891426694	NA	9.70055579100919	9.14976736013413	9.91588910942202	9.11779944744737
ENSG00000535	NA	6.49100791939817	6.50993754081695	NA	NA	6.56424943743991	6.24996054077524	7.05483124678769	6.61710437883136	6.62686040853331	6.97720111852334	6.46202542230196	7.02218326037702	NA	7.16745264867952	NA	6.63319789905339	6.92322357124752	6.17331023486927	7.19113243121103	NA	6.78843853321472	7.28752219684468	6.85526534064547
ENSG00000540	7.88012501854405	7.7665026007223	7.56125584179117	7.5638935822333	7.50607576012575	7.34502964420335	NA	NA	8.11070390181714	7.82741972472155	NA	7.84566518210155	7.99373912613421	7.10676352543327	7.9541712345685	7.90789531379429	7.49812567471314	7.28555307844172	8.18057949044852	NA	7.59126708125571	7.4415377076911	7.62033246847962	7.05657472702856
ENSG00000544	6.36263347302026	6.71444593765774	6.30909409865438	NA	6.28295389147015	5.5122356311665	6.65911559047396	6.58527783324783	5.85516614581031	5.99165673999293	NA	6.13834477652659	5.96368100494872	6.29643471738964	6.4866724203704	4.77962828462789	4.80277877693446	NA	4.35837023761755	4.34402906397407	4.20372876718582	NA	4.89541574970604	NA
ENSG00000547	6.53874178412355	NA	6.92186273633556	NA	7.01614388028212	6.70877125527723	6.78129372036649	7.15269096427889	6.8365295476258	NA	6.93827802931077	6.32608417304555	6.46300360896451	NA	6.93236244909685	6.75763532299038	6.30413758273031	6.40529503637549	NA	6.84426714791248	NA	6.77961919869745	6.43401639549741	7.08497356438421
ENSG00000552	11.8657869891868	12.0355488519279	11.6798845645311	11.4382867559896	11.8971997753097	11.4512016374789	11.7816532889205	11.4275086268637	11.9246995223283	11.7070914665858	11.5746157340951	11.2798241300744	12.2968903630075	12.0376286831997	12.2988055546029	11.9761505086974	11.7908754993144	11.3120900469038	NA	11.7917328870615	10.7761625642826	11.1148350975988	10.7626030607896	11.8579628675594
ENSG00000553	NA	NA	5.35206483190805	NA	4.60432223997871	5.25807816478574	4.61103476740884	NA	NA	4.62895270878917	4.95205398658794	4.35318285830199	NA	NA	4.21688295107026	NA	4.51613337214558	NA	NA	4.1518992503388	4.24519657649151	4.45413547392164	4.05213331014002	NA
ENSG00000555	9.50919416951451	9.49901327621452	10.076666993915	10.1791063445708	NA	9.79887068077378	9.81476172674241	10.0699775038814	10.0089129759826	9.65553448379565	10.300771171067	10.2892570033297	9.93046669321383	9.48102167155043	9.58538687596472	9.5080968337785	9.69615926398438	9.15502988960624	10.7708460999268	10.5103540015422	9.74106000497641	10.8119547046419	NA	11.1759030893432
ENSG00000558	10.0372171004783	10.1972680292379	9.77247750110052	10.1939356532061	9.71206980552951	9.9770070754956	10.4390843643504	9.5948262445004	9.81111919594455	10.0882374231755	9.99906542700609	8.97227315249762	NA	9.51709015919166	10.0297075616703	8.98148148329635	9.98138584922182	9.88924914217418	9.42427291405712	9.45969060523683	9.65937418750362	9.64030021970057	9.75733723989549	9.57641963522827
ENSG00000559	6.9086992216629	5.87221594146046	NA	6.63233886078373	6.34743039390147	6.20519590681279	NA	NA	6.71128220521388	NA	6.74322123817578	6.36346046926703	NA	6.12497750386274	6.56412166625929	NA	NA	6.06080761279481	4.75721550235286	5.68362331285525	4.99173573941784	4.85667017323343	NA	5.1401244175757
ENSG00000560	11.0225117151976	10.8592052344751	11.3157481131325	11.4292053494171	11.3490227972652	11.5744215676014	10.6117067295038	10.9468151857863	10.2196846010619	11.0650677058341	11.0157063843427	12.1716929253961	10.8474274673064	11.8643233504644	11.5143756221477	11.1542826024388	10.7082614126533	11.7083668418518	10.7895309598578	10.5881728578502	11.0134260194784	10.7199038827858	NA	10.9932595351905
ENSG00000566	9.00497590000123	9.26162474652394	9.31803335662003	9.98016181032951	9.1862194527577	9.38866403307647	9.14381474749717	9.5117331591619	9.63724010423602	9.70837349334417	8.33512645728164	9.50671315324873	9.63858302978395	8.92384187621788	8.91447224488056	9.23698977178251	9.39744159456473	8.72654007755331	9.12533308118251	7.3057997308962	9.00262763094019	10.1583436845975	9.07358699626427	9.34518579010225
ENSG00000567	10.0586346463991	9.76940801129895	10.7909290746819	10.8828379822063	10.5897108846357	9.92902724693373	9.93711088370948	10.4595856872586	10.2216953278303	10.2499811778684	10.0608882574809	9.89774931983728	10.4406423862938	10.6287844443929	9.92978025500195	10.3215685865448	10.5173072185911	NA	11.197677784011	10.8753655127515	11.0677436469682	11.6351788084362	11.6463081006153	12.4319035555004
ENSG00000568	NA	7.45714830909039	NA	7.72305482248559	7.31610624903161	6.89205677081693	NA	6.89084918871049	7.45925039612728	7.50844874896199	7.26843064071824	7.11186917818097	NA	7.01983474695336	NA	6.56625313591742	7.12331879762895	7.10313205703844	6.57673767863554	7.73391094918729	7.08098935788833	7.25391287173319	NA	7.12549007262738
ENSG00000572	NA	NA	3.25074833618911	2.51418394972576	3.48991770535451	2.6986544712145	NA	1.75297778194306	NA	NA	3.15550218778234	2.71626291495459	NA	NA	NA	NA	2.92950564952134	NA	NA	NA	NA	2.83767924815553	2.66515827780431	2.93714087361019
ENSG00000573	7.89555054207289	7.7347432254047	NA	7.5757920196787	7.73161312779292	7.94232882472699	NA	NA	7.50485100665375	8.2293936410448	7.98936943802556	7.97036999744515	8.03157582602381	8.32019712437927	7.70891950504393	7.80072492928417	7.53111417227221	7.65518086943136	7.74501021690028	7.91453242573636	8.7159548584066	7.97703771187867	NA	7.99156687904669
