gene_id	detected	rna_mean	p_detect
ENSG00001003	0	5.95608998620335	0.408482937045568
ENSG00001004	0	7.79918490647804	0.439706763335915
ENSG00001005	1	5.72701787438719	0.404648022951835
ENSG00001006	0	4.44861575970101	0.383471182445584
ENSG00001007	0	7.10345833337189	0.427850347387621
ENSG00001008	0	5.35911220956937	0.398513356534465
ENSG00001009	0	8.45858191510068	0.451008154296428
ENSG00001010	1	4.26880434777042	0.380525747619958
ENSG00001011	1	7.56594402609177	0.43572355709983
ENSG00001012	0	2.63973599455097	0.354262562005388
ENSG00001013	0	5.45773749387484	0.400154852454652
ENSG00001014	1	6.17667887419728	0.412186397839295
ENSG00001015	0	7.52087985473696	0.434954905817147
ENSG00001016	1	3.69699964892872	0.371218373924979
ENSG00001017	1	7.35470971394752	0.432123301471283
ENSG00001018	1	8.94694943230645	0.459411644036532
ENSG00001019	1	9.32565024314942	0.465944242831216
ENSG00001020	1	2.25512622467685	0.348181594739874
ENSG00001021	1	4.07700577589663	0.377393623761344
ENSG00001022	0	8.41350773587848	0.45023388175273
ENSG00001023	0	5.34311530312191	0.398247321674467
ENSG00001024	1	10.5499026150022	0.487131296005048
ENSG00001025	0	5.08001325218529	0.39388055758445
ENSG00001026	1	4.72970186851569	0.388092677703536
ENSG00001027	0	8.17123344284658	0.446076377370718
ENSG00001028	1	5.82100061367162	0.406220015760003
ENSG00001029	0	4.0979433353557	0.377735047809313
ENSG00001030	1	5.81101174245441	0.406052846015172
ENSG00001031	1	2.9982983966083	0.359974502955173
ENSG00001032	1	4.83185907214607	0.38977735046746
ENSG00001033	0	6.89284411734572	0.424276743197799
ENSG00001034	0	2.53598904188545	0.352617501230697
ENSG00001035	1	7.12128689467457	0.428153205474023
ENSG00001036	0	5.65954681173739	0.403520678088351
ENSG00001037	1	4.98441558058794	0.392298051025777
ENSG00001038	0	3.30602353645263	0.364908495776985
ENSG00001039	1	9.54579517134806	0.46974726983994
ENSG00001040	1	12.0835340252789	0.513728799716546
ENSG00001041	0	5.16166311788477	0.395233941138326
ENSG00001042	0	3.93375418647991	0.375060930212793
ENSG00001043	0	5.63726904493891	0.40314867150319
ENSG00001044	0	7.51908543233315	0.434924305132332
ENSG00001045	0	6.03393175611133	0.40978865750521
ENSG00001046	0	8.09843232182566	0.444828532466502
ENSG00001047	1	5.67356492154541	0.40375481722192
ENSG00001048	0	7.8071871337692	0.439843563486497
ENSG00001049	1	6.956012145342	0.425347735696247
ENSG00001050	0	3.14509092911861	0.362324523773597
ENSG00001051	0	6.53008110858463	0.418140271333966
ENSG00001052	0	9.63433171487893	0.471277764207932
ENSG00001053	1	8.10554123772052	0.444950352187123
ENSG00001054	0	12.376499206475	0.518805423387357
ENSG00001055	1	5.38590623912662	0.398959086022068
ENSG00001056	0	5.16987047788011	0.395370071081842
ENSG00001057	0	6.78938308400536	0.422524136114763
ENSG00001058	0	6.47966192259724	0.417289341079767
ENSG00001059	0	2.75737043681157	0.35613200779749
ENSG00001060	0	5.72782467145146	0.404661509490096
ENSG00001061	0	6.62077559247367	0.419672156319127
ENSG00001062	1	6.06272016284105	0.410271878590898
ENSG00001063	0	0.777458397750079	0.325288251743714
ENSG00001064	1	3.37243336182072	0.365977070557686
ENSG00001065	0	8.22569087158757	0.447010248320453
ENSG00001066	0	8.36730294459366	0.44944043801426
ENSG00001067	0	5.51621113750529	0.401129136090198
ENSG00001068	0	3.59288852215236	0.369533748470564
ENSG00001069	0	7.68170550681914	0.437699487386696
ENSG00001070	0	4.21931092813615	0.379716542120557
ENSG00001071	1	3.95151653538294	0.375349858034582
ENSG00001072	0	7.77278776918404	0.439255562479529
ENSG00001073	1	4.45324598182189	0.383547142773941
ENSG00001074	0	2.1092538951506	0.345887996058543
ENSG00001075	1	4.39240861178349	0.382549540100044
ENSG00001076	1	2.52123449076256	0.35238382857452
ENSG00001077	1	4.40011618505476	0.382675873264067
ENSG00001078	0	6.13194838139612	0.411434600284481
ENSG00001079	0	5.78392507935289	0.405599644134215
ENSG00001080	0	5.31567056769176	0.39779104495956
ENSG00001081	1	2.65695027778324	0.354535854914694
ENSG00001082	1	4.51217880360944	0.384514450711278
ENSG00001083	1	6.63304503263037	0.419879514237551
ENSG00001084	1	8.11756879293507	0.445156473695431
ENSG00001085	0	7.38991240854602	0.43272280545835
ENSG00001086	0	4.92646650347626	0.39133987054358
ENSG00001087	0	10.6359305062763	0.488622737490914
ENSG00001088	1	8.70348117915137	0.455219022570968
ENSG00001089	1	8.16684293661865	0.446001102640136
ENSG00001090	1	5.07015767585563	0.393717306569283
ENSG00001091	0	9.54815663976498	0.469788084305098
ENSG00001092	1	8.56272154495584	0.452797939197071
ENSG00001093	0	7.84447445479396	0.440481120091226
ENSG00001094	0	7.85994549105929	0.440745709096943
ENSG00001095	0	9.32094345553919	0.465862974197793
ENSG00001096	1	6.10270173842988	0.410943267206932
ENSG00001097	1	5.84275648368214	0.406584188447269
ENSG00001098	0	6.85996047503803	0.423719492867131
ENSG00001099	0	4.51907948400636	0.384627776587688
ENSG00001100	1	5.68494973087662	0.40394500561038
ENSG00001101	0	2.93570318927183	0.358974438465739
ENSG00001102	1	7.35701939784987	0.432162629451578
ENSG00001103	0	4.02784357403799	0.376592425379496
ENSG00001104	0	6.26688712627485	0.413703795998904
ENSG00001105	1	3.63784358640375	0.370260780660219
ENSG00001106	0	6.56401496254771	0.418713251564417
ENSG00001107	1	4.03326183707336	0.376680694037397
ENSG00001108	1	8.06178637183842	0.44420066606919
ENSG00001109	1	5.75838281559874	0.40517242973582
ENSG00001110	0	7.49154346316981	0.434454688151091
ENSG00001111	1	6.5331752290052	0.418192507077187
ENSG00001112	1	4.21631686021815	0.379667611226782
ENSG00001113	1	10.0600291861308	0.478643654467678
ENSG00001114	1	8.1790972382353	0.446211207429158
ENSG00001115	1	8.57492757643395	0.45300779772706
ENSG00001116	0	4.75191321311855	0.388458738660863
ENSG00001117	1	1.38283940799699	0.334574339285878
ENSG00001118	0	2.31120536291086	0.34906522888384
ENSG00001119	0	8.19430284037543	0.446471940131039
ENSG00001120	0	1.60964132245843	0.338087068200287
ENSG00001121	0	4.16309640875616	0.37879825901739
ENSG00001122	0	11.1163048666526	0.496953831781343
ENSG00001123	1	7.02348407641273	0.426492473553245
ENSG00001124	1	6.06770391866051	0.410355549878738
ENSG00001125	1	2.30601886496273	0.34898346202474
ENSG00001126	0	1.25414294492259	0.332589170416054
ENSG00001127	1	6.07619142627793	0.41049805689869
ENSG00001128	1	6.67575374554172	0.420601526910584
ENSG00001129	0	5.16149304567821	0.395231120437081
ENSG00001130	0	5.03853951203486	0.393193733220797
ENSG00001131	1	5.9914631201574	0.409076128273883
ENSG00001132	0	7.48980672013995	0.434425078951557
ENSG00001133	0	5.4641734866839	0.400262049986004
ENSG00001134	0	2.64110306202626	0.354284262009602
ENSG00001135	0	0.63040300178171	0.323052760609851
ENSG00001136	1	6.03329051133445	0.409777896019815
ENSG00001137	1	4.87311411722232	0.390458435570708
ENSG00001138	1	3.66531093891387	0.370705284137867
ENSG00001139	1	3.67785435530045	0.370908346852139
ENSG00001140	0	0.255095101505127	0.317384137895142
ENSG00001141	0	7.84494012855537	0.44048908365176
ENSG00001142	0	5.07936412788795	0.393869804546288
ENSG00001143	1	6.21970151705233	0.412909877875478
ENSG00001144	1	4.06175079532051	0.377144940805828
ENSG00001145	1	3.77287618083656	0.372448113004703
ENSG00001146	0	9.60097102475405	0.470701006879467
ENSG00001147	0	7.19484088946955	0.42940325186478
ENSG00001148	0	5.10721109120572	0.394331194381636
ENSG00001149	1	4.65917372528665	0.386931155422805
ENSG00001150	0	5.481792544629	0.400555560844663
ENSG00001151	0	7.42652730778153	0.433346568437303
ENSG00001152	1	9.2277546342231	0.464254330101572
ENSG00001153	1	10.7076966552669	0.489867083260091
ENSG00001154	1	7.8753444801037	0.441009099363838
ENSG00001155	1	2.03467451508763	0.344718114672945
ENSG00001156	0	7.20304426970134	0.429542724029677
ENSG00001157	1	6.98591249238445	0.425854931006124
ENSG00001158	1	7.3141408599626	0.431432658093086
ENSG00001159	0	4.1610883085716	0.378765472044773
ENSG00001160	0	0.125185267194281	0.31543443242843
ENSG00001161	0	4.30541709883449	0.381124784986238
ENSG00001162	0	7.88010566382467	0.441090543219802
ENSG00001163	1	6.21121268049401	0.412767097484879
ENSG00001164	1	6.54420060565268	0.418378655255398
ENSG00001165	0	4.62304200732256	0.386336602011716
ENSG00001166	0	8.10933107935776	0.445015298331265
ENSG00001167	1	6.46485439445557	0.41703952607787
ENSG00001168	1	3.47360040388965	0.367607445629376
ENSG00001169	0	6.84052773706143	0.423390274335617
ENSG00001170	1	5.9254269457805	0.407968947445648
ENSG00001171	1	5.14374038570129	0.39493672536078
ENSG00001172	0	7.46002150905213	0.433917353020822
ENSG00001173	1	8.73231274475738	0.45571519424235
ENSG00001174	1	6.31936363264641	0.414587262624323
ENSG00001175	0	3.50586150296591	0.368127994359498
ENSG00001176	0	3.4806793412911	0.367721641392703
ENSG00001177	1	7.48960662216549	0.434421667572588
ENSG00001178	0	8.99435718792527	0.460228712252371
ENSG00001179	0	5.49115246695625	0.400711514162664
ENSG00001180	0	8.61433002253632	0.453685358360921
ENSG00001181	0	8.93487649280597	0.459203602737779
ENSG00001182	0	2.35047676914226	0.349684643631246
ENSG00001183	1	9.03056838787923	0.460852953146995
ENSG00001184	1	3.69058403015838	0.371114471522388
ENSG00001185	0	5.88722579641199	0.407328881860113
ENSG00001186	1	4.75883356403009	0.388572817388581
ENSG00001187	1	6.63228688729038	0.419866700489934
ENSG00001188	1	6.05280034012006	0.410105352112408
ENSG00001189	1	9.36728709006001	0.466663233830133
ENSG00001190	1	5.15780930811808	0.395170026198474
ENSG00001191	0	7.45231993483896	0.433786092640946
ENSG00001192	1	5.4421882044135	0.39989590383516
ENSG00001193	1	7.36056001143621	0.432222918660583
ENSG00001194	1	6.61462227273004	0.41956817369233
ENSG00001195	1	6.7890204736823	0.422517996977903
ENSG00001196	0	6.17466281031696	0.412152504459425
ENSG00001197	0	6.49873334278522	0.417611153944209
ENSG00001198	1	7.82307345598023	0.440115171345719
ENSG00001199	1	8.01030628590122	0.443318943185474
ENSG00001200	0	5.65432699887091	0.403433504769876
ENSG00001201	1	7.26763627393402	0.43064129299613
ENSG00001202	0	8.85356678780895	0.457802845101086
ENSG00001203	0	0.909455187479331	0.327301628831282
ENSG00001204	0	3.06670547150255	0.361068813558419
ENSG00001205	0	7.43406262127474	0.433474964579211
ENSG00001206	0	7.10480234788724	0.427873176606233
ENSG00001207	0	9.64984883283229	0.471546058611353
ENSG00001208	0	0.279512515456875	0.317751317192024
ENSG00001209	1	6.42518085054394	0.416370411462216
ENSG00001210	0	9.3105595681705	0.465683689680852
ENSG00001211	0	4.23800815582036	0.380022158965529
ENSG00001212	0	8.57443904824114	0.452999398131192
ENSG00001213	0	8.37853069712883	0.449633221136755
ENSG00001214	0	4.58075151938725	0.385641135425273
ENSG00001215	1	8.44302159104791	0.450740836083376
ENSG00001216	0	5.94413279783896	0.408282480654834
ENSG00001217	1	4.2923016057573	0.380910154933212
ENSG00001218	0	6.09860942812407	0.410874532006383
ENSG00001219	1	3.6025634748083	0.369690166014152
ENSG00001220	1	5.70876263602611	0.404342904227618
ENSG00001221	0	7.43251495548162	0.433448592774831
ENSG00001222	0	0.0924379386500806	0.314943976056195
ENSG00001223	0	3.68997699891341	0.371104641130818
ENSG00001224	0	6.78440366328334	0.422439834636406
ENSG00001225	1	11.2302781038628	0.498930881585834
ENSG00001226	1	3.48444660265263	0.367782420023422
ENSG00001227	1	7.90368164752399	0.441493875910306
ENSG00001228	1	7.36976345625113	0.432379643373784
ENSG00001229	1	3.88540251724136	0.374274878352204
ENSG00001230	1	9.5043881338215	0.469031677092735
ENSG00001231	0	6.26780794537499	0.413719293652173
ENSG00001232	0	4.33773319477617	0.381653823644415
ENSG00001233	0	4.68076683514776	0.387286634691811
ENSG00001234	0	7.2169628557589	0.429779390518391
ENSG00001235	0	7.04831134462098	0.426913895315789
ENSG00001236	0	4.0674745886873	0.37723824110869
ENSG00001237	0	5.07237698183921	0.39375406581628
ENSG00001238	1	7.67059010819068	0.437509672045927
ENSG00001239	1	4.71102436292194	0.387784954978092
ENSG00001240	1	4.97547027810939	0.392150087250744
ENSG00001241	0	6.29657312966767	0.414203505965436
ENSG00001242	0	6.58538118360089	0.419074137323913
ENSG00001243	1	4.85359725706974	0.390136175693669
ENSG00001244	1	7.68616955705876	0.437775724177596
ENSG00001245	0	1.33804579486434	0.333882719648106
ENSG00001246	0	5.30487837022708	0.397611670141554
ENSG00001247	0	2.28480833585627	0.348649163534475
ENSG00001248	1	4.94590847104359	0.391661247996275
ENSG00001249	1	6.86452673951903	0.423796861792971
ENSG00001250	0	7.10970099119376	0.427956386787896
ENSG00001251	0	6.82444397424277	0.42311784368671
ENSG00001252	0	4.60944668894923	0.386112976421231
ENSG00001253	0	11.1793861024321	0.498048069843217
ENSG00001254	0	8.49681749072515	0.451665141267777
ENSG00001255	0	2.1059290973952	0.345835802123823
ENSG00001256	1	6.00273735116371	0.409265247685937
ENSG00001257	1	10.1058939766064	0.479437869628827
ENSG00001258	0	3.78283664821962	0.372609666382938
ENSG00001259	1	5.29504844864255	0.397448313040159
ENSG00001260	0	8.26131371865423	0.447621334545202
ENSG00001261	1	6.5890465450202	0.419136055755972
ENSG00001262	1	6.66018946575031	0.420338365274021
ENSG00001263	1	3.57847855861473	0.369300829540974
ENSG00001264	0	7.88748163959478	0.441216721443505
ENSG00001265	0	5.79605822810094	0.405802630691367
ENSG00001266	1	7.44340375018292	0.433634142871695
ENSG00001267	0	5.94798396356922	0.4083470402296
ENSG00001268	1	3.77958917379031	0.372556990981908
ENSG00001269	0	5.47265693528209	0.400403364413424
ENSG00001270	0	2.82900756388564	0.357272621111209
ENSG00001271	1	7.54442299104031	0.435356437991635
ENSG00001272	0	4.72073372521343	0.387944911192073
ENSG00001273	0	4.35208809541053	0.381888914257073
ENSG00001274	0	5.59824953315308	0.402497370517651
ENSG00001275	0	4.24052550526706	0.380063313750194
ENSG00001276	0	5.61912158144843	0.402845717323537
ENSG00001277	0	4.84518211006505	0.389997255439516
ENSG00001278	0	5.37842612711563	0.398834634460222
ENSG00001279	0	4.19581924368887	0.379332692358903
ENSG00001280	0	4.16737844007296	0.378868176978099
ENSG00001281	1	8.15789518270056	0.445847702085846
ENSG00001282	1	5.00217069468128	0.392591796010095
ENSG00001283	0	5.4519917438182	0.400059159643527
ENSG00001284	1	6.60401067242044	0.419388869048275
ENSG00001285	0	1.75920774366767	0.340413405260729
ENSG00001286	1	5.21134979991487	0.396058308408737
ENSG00001287	0	1.29273717420278	0.333183874404667
ENSG00001288	0	5.91966999137199	0.407872468832587
ENSG00001289	0	7.88446706834668	0.441165151314937
ENSG00001290	0	4.80446542537056	0.389325342279117
ENSG00001291	1	5.89592075377722	0.407474539521658
ENSG00001292	0	5.88955590666603	0.407367914199791
ENSG00001293	0	5.86662023708772	0.406983763232025
ENSG00001294	0	9.5227125967403	0.469348343301456
ENSG00001295	1	3.52765255057404	0.368479777668195
ENSG00001296	1	7.29707053570717	0.431142132754922
ENSG00001297	1	8.15550685836854	0.445806758326652
ENSG00001298	0	4.98459414713992	0.392301004887155
ENSG00001299	1	5.28081532712325	0.397211822517163
ENSG00001300	0	10.5447126284499	0.487041325722548
ENSG00001301	0	6.35457153840823	0.415180312704278
ENSG00001302	1	6.88638411697384	0.424167255976643
ENSG00001303	0	11.1173301297264	0.496971616292701
ENSG00001304	1	9.71612115329249	0.47269210484909
ENSG00001305	1	7.63476499920345	0.436898018926986
ENSG00001306	0	7.51624905538226	0.434875936776108
ENSG00001307	1	7.41979896268041	0.433231929999331
ENSG00001308	1	4.83159016066772	0.389772912378453
ENSG00001309	0	9.54643468761774	0.469758322886436
ENSG00001310	0	9.89138959726842	0.475724375011261
ENSG00001311	0	8.42524656213565	0.450435505201597
ENSG00001312	0	7.44662335876498	0.433689010057593
ENSG00001313	1	7.2482507449879	0.430311515246685
ENSG00001314	0	5.10033199463658	0.394217198680974
ENSG00001315	0	3.44154107474732	0.367090458118949
ENSG00001316	0	11.7725133034551	0.508336223926944
ENSG00001317	0	5.58245870137935	0.402233892688944
ENSG00001318	1	5.39472446707808	0.399105817466723
ENSG00001319	0	6.52041385286998	0.417977078051178
ENSG00001320	0	5.85891998862026	0.406854816763848
ENSG00001321	0	6.54098491961914	0.418324360457295
ENSG00001322	1	4.75716084183677	0.388545242231244
ENSG00001323	1	8.26953044078736	0.4477623094698
ENSG00001324	1	8.09172817551188	0.444713655028163
ENSG00001325	0	6.1972784640793	0.412532758804184
ENSG00001326	0	7.54445045313686	0.435356906411963
ENSG00001327	1	4.15104699744874	0.378601540576312
ENSG00001328	0	8.12288071187472	0.445247512399785
ENSG00001329	0	4.11014110017606	0.377934009945597
ENSG00001330	0	3.54694496390551	0.368791341130071
ENSG00001331	1	5.84952136962735	0.40669744719426
ENSG00001332	0	4.95021561858959	0.391732458249861
ENSG00001333	1	4.49052278503124	0.38415888789313
ENSG00001334	0	5.93582290956679	0.408143187422378
ENSG00001335	0	1.93996643405828	0.343235195658621
ENSG00001336	1	6.11868271956833	0.411211719993772
ENSG00001337	1	5.06583390502865	0.393645693690746
ENSG00001338	0	8.06220519453543	0.444207840885374
ENSG00001339	0	4.15681282040704	0.378695668304816
ENSG00001340	0	6.62497529937382	0.419743129676163
ENSG00001341	0	5.57867581153914	0.402170781678289
ENSG00001342	0	3.65108905820083	0.370475104401734
ENSG00001343	1	6.92461152342435	0.424815260564067
ENSG00001344	0	8.62702379976128	0.453903675988379
ENSG00001345	0	4.69727961257258	0.387558559400632
ENSG00001346	0	3.23790911150048	0.363813874208272
ENSG00001347	1	5.16525217737256	0.395293468449546
ENSG00001348	1	9.97488385957633	0.477169529279532
ENSG00001349	0	7.74557257986601	0.438790483941975
ENSG00001350	0	3.37384178971338	0.365999747358461
ENSG00001351	0	12.9325585724441	0.528429524860272
ENSG00001352	0	4.12842056240915	0.378232249796388
ENSG00001353	1	3.71867750782433	0.371569539862602
ENSG00001354	1	7.09201173491835	0.427655929730807
ENSG00001355	1	5.14477344687128	0.394953854686242
ENSG00001356	0	6.84859859813346	0.423526998089095
ENSG00001357	1	4.00110526832981	0.376156952985153
ENSG00001358	0	8.16344263302876	0.445942806522884
ENSG00001359	0	8.38969551854014	0.449824938720242
ENSG00001360	0	5.38542698346401	0.398951111937658
ENSG00001361	0	8.7732356873197	0.456419601035769
ENSG00001362	0	9.94280636954594	0.476614271869685
ENSG00001363	0	8.25680402312333	0.447543964934318
ENSG00001364	1	6.14989232600159	0.411736139592801
ENSG00001365	0	7.39732821199878	0.432849122219986
ENSG00001366	1	7.54704690651626	0.435401194576614
ENSG00001367	0	3.18755688120914	0.363005601776085
ENSG00001368	0	1.95495086052427	0.343469615950725
ENSG00001369	0	4.42889733553407	0.383147758886508
ENSG00001370	0	5.33663566663093	0.398139579855994
ENSG00001371	0	6.09865834807573	0.410875353654396
ENSG00001372	1	7.33517328267998	0.431790680535443
ENSG00001373	1	7.43338587320136	0.433463432929648
ENSG00001374	0	6.87968969165207	0.4240538034609
ENSG00001375	1	3.0949843780668	0.361521614777704
ENSG00001376	0	1.87310457806827	0.342190123618741
ENSG00001377	1	10.116626143708	0.479623727774763
ENSG00001378	0	1.37525714364712	0.334457217974288
ENSG00001379	0	7.63446379105244	0.436892877118266
ENSG00001380	1	6.50395190111913	0.41769922460831
ENSG00001381	0	7.2805739912149	0.430861417781305
ENSG00001382	0	7.92906013950935	0.441928131790638
ENSG00001383	1	5.86745900857812	0.406997809867675
ENSG00001384	0	7.30885695281441	0.431342724525809
ENSG00001385	1	7.35329960840734	0.432099291418934
ENSG00001386	0	4.27358741055191	0.380603984810144
ENSG00001387	0	3.54392414694845	0.368742549113608
ENSG00001388	1	10.2137033380721	0.481305146853244
ENSG00001389	0	3.12117065359081	0.361941128343112
ENSG00001390	0	8.05689577526625	0.444116887396154
ENSG00001391	1	8.86769531805026	0.458046196180552
ENSG00001392	1	7.58745168636211	0.436090518468814
ENSG00001393	0	9.65174541107286	0.471578851999403
ENSG00001394	0	7.1309253952536	0.428316959452243
ENSG00001395	1	5.0527624760528	0.393429224668328
ENSG00001396	0	5.53598010033988	0.401458702356895
ENSG00001397	1	10.2269000310091	0.481533752839556
ENSG00001398	0	10.9490506081607	0.49405272653535
ENSG00001399	0	8.67933250635089	0.454803508673547
ENSG00001400	0	5.22412943390326	0.396270435040365
ENSG00001401	0	5.98221620335989	0.408921036090685
ENSG00001402	0	0.988599519926213	0.328511898051756
ENSG00001403	0	3.02733724647965	0.360438861529932
ENSG00001404	0	8.16962891722786	0.446048867674291
ENSG00001405	1	3.67087833241477	0.370795407856976
ENSG00001406	0	6.19926039081254	0.412566087441143
ENSG00001407	0	7.76178826957828	0.439067579878032
ENSG00001408	0	8.15999830016136	0.445883757066742
ENSG00001409	0	7.26365663786745	0.430573588218924
ENSG00001410	1	7.40605940988692	0.432997855883311
ENSG00001411	0	4.23168743760135	0.379918832565734
ENSG00001412	0	6.11764885385716	0.411194351240553
ENSG00001413	0	6.52121367211797	0.417990579147048
ENSG00001414	0	3.98920303011163	0.375963171951447
ENSG00001415	0	4.38225967058136	0.382383215211729
ENSG00001416	0	6.93783606889058	0.425039494215941
ENSG00001417	0	5.99404954879027	0.409119511904629
ENSG00001418	0	3.38689212723719	0.366209896330791
ENSG00001419	0	1.59394048250012	0.337843310520829
ENSG00001420	0	6.62167574156731	0.419687368197007
ENSG00001421	0	3.52967097860901	0.368512369204115
ENSG00001422	0	7.75297642774888	0.43891699718831
ENSG00001423	0	7.16664567305837	0.428923968258008
ENSG00001424	0	8.38995560293393	0.449829404957138
ENSG00001425	0	2.62097965698633	0.353964895836885
ENSG00001426	1	9.89715507920257	0.475824153641306
ENSG00001427	1	5.92190774407713	0.407909969637268
ENSG00001428	0	7.96901475200113	0.442611982005195
ENSG00001429	0	2.93359171968492	0.358940725468313
ENSG00001430	0	8.83156954526426	0.457424002727947
ENSG00001431	0	4.48942489083311	0.3841408652344
ENSG00001432	0	5.76784185618337	0.405330622901974
ENSG00001433	0	4.6121701316123	0.386157769722511
ENSG00001434	1	7.65419714698198	0.437229766275764
ENSG00001435	0	5.06192334351457	0.393580928567599
ENSG00001436	1	5.86488577646297	0.406954717261724
ENSG00001437	0	7.16740297153772	0.428936839652272
ENSG00001438	1	7.45552614453501	0.433840735965429
ENSG00001439	1	4.34620864034797	0.381792619561163
ENSG00001440	1	6.71758758179864	0.421309078844182
ENSG00001441	0	4.49538484934742	0.38423870571463
ENSG00001442	0	5.64862616818349	0.403338305195195
ENSG00001443	1	6.87562281552151	0.423984884749229
ENSG00001444	1	5.42412694921987	0.399595192653636
ENSG00001445	0	9.55483835767229	0.469903570036984
ENSG00001446	0	5.72950022913649	0.404689518818462
ENSG00001447	0	6.25058943488698	0.413429529419695
ENSG00001448	0	5.12069845765382	0.394554731194445
ENSG00001449	1	8.6976963111881	0.455119479596579
ENSG00001450	0	8.10058881525177	0.444865485843751
ENSG00001451	1	8.92999883207294	0.459119554753206
ENSG00001452	0	9.80500985707109	0.474229705701213
ENSG00001453	1	1.83039760543657	0.341523399877742
ENSG00001454	1	10.478422436039	0.48589223727744
ENSG00001455	0	4.85016353984973	0.390079488508793
ENSG00001456	1	7.54796657181223	0.435416881717544
ENSG00001457	0	3.6519740502334	0.370489426194727
ENSG00001458	1	6.04056108572147	0.409899917170831
ENSG00001459	1	2.78243839954468	0.356530957464818
ENSG00001460	0	5.90963358600388	0.407704289510232
ENSG00001461	0	7.73418348766392	0.438595888374087
ENSG00001462	1	6.11590020855067	0.411164974825708
ENSG00001463	1	7.70943022894349	0.438173016055551
ENSG00001464	1	3.07930239785793	0.361270484817111
ENSG00001465	0	6.15541850087187	0.411829017647869
ENSG00001466	0	4.41951919654209	0.38299397398366
ENSG00001467	1	6.11399187037731	0.411132916368833
ENSG00001468	1	3.43419497227198	0.366972038153808
ENSG00001469	1	10.4866398033718	0.486034671038933
ENSG00001470	0	13.0278687083671	0.530077202241446
ENSG00001471	0	9.826145043676	0.474595376146313
ENSG00001472	0	6.97392223805734	0.425651523236132
ENSG00001473	1	6.93411729985659	0.424976436136162
ENSG00001474	1	5.78499007962153	0.405617460208351
ENSG00001475	0	11.1904738240083	0.498240405130688
ENSG00001476	1	6.83823948889398	0.423351512590714
ENSG00001477	0	4.8847415663475	0.390650471982243
ENSG00001478	1	3.73988698245273	0.371913249647267
ENSG00001479	1	7.0645818363617	0.427190130679412
ENSG00001480	0	9.25482797259666	0.464721600337833
ENSG00001481	0	4.57362461176807	0.385523979385973
ENSG00001482	0	3.90464218259629	0.374587577902214
ENSG00001483	0	7.03141041676206	0.426627004870763
ENSG00001484	1	8.8064655111458	0.456991714544154
ENSG00001485	0	8.33452340048168	0.448877692715763
ENSG00001486	0	4.47105787647391	0.383839405771267
ENSG00001487	0	2.13959417474056	0.346364460607345
ENSG00001488	0	8.31150647132458	0.448482625962756
ENSG00001489	1	2.83322597226024	0.357339837617636
ENSG00001490	1	5.18731768062332	0.395659509941877
ENSG00001491	0	6.57824808294264	0.418953646171423
ENSG00001492	1	5.67413643608296	0.403764363941766
ENSG00001493	0	6.7077401302273	0.42114249587024
ENSG00001494	1	9.33643939826502	0.466130538037083
ENSG00001495	1	5.15758664428027	0.395166333456809
ENSG00001496	0	8.29654905558623	0.448225928978948
ENSG00001497	0	11.0943288191921	0.496572630799873
ENSG00001498	0	8.20148493298465	0.446595102781507
ENSG00001499	0	5.89805453488581	0.407510287044061
ENSG00001500	0	7.51374387143701	0.434833217240972
ENSG00001501	0	6.14703052381485	0.411688043943375
ENSG00001502	1	6.21331669312028	0.412802485154395
ENSG00001503	1	7.00905495731877	0.426247600524938
ENSG00001504	0	11.1760728008811	0.497990595132333
ENSG00001505	1	3.68904942048834	0.371089619937012
ENSG00001506	0	9.53466894489186	0.469554975037124
ENSG00001507	0	3.45964434404175	0.367382353246307
ENSG00001508	1	10.819808179386	0.491811218825707
ENSG00001509	0	9.74020690819855	0.473108691398436
ENSG00001510	1	9.30955467618794	0.465666340041998
ENSG00001511	1	6.07756164498207	0.410521064565103
ENSG00001512	0	5.81948378769874	0.406194629368082
ENSG00001513	0	2.1860865390973	0.347095175868447
ENSG00001514	1	3.01742860901669	0.360280383681596
ENSG00001515	0	3.65451752815785	0.370530588471033
ENSG00001516	1	8.29205005529215	0.44814872318358
ENSG00001517	1	2.9181978369023	0.358694979577111
ENSG00001518	0	9.22974062380116	0.464288605015653
ENSG00001519	1	7.5992188417402	0.436291318051717
ENSG00001520	0	6.45669329588939	0.416901859925123
ENSG00001521	1	6.7210174683408	0.421367104226528
ENSG00001522	1	10.0340142091428	0.478193215251598
ENSG00001523	0	4.68951770977623	0.387430731272202
ENSG00001524	1	8.70129729634899	0.455181443040001
ENSG00001525	1	8.43990351795393	0.450687272636411
ENSG00001526	0	7.45025534012858	0.433750906674437
ENSG00001527	0	7.50604218694737	0.434701890680962
ENSG00001528	0	3.05592228194453	0.360896218331826
ENSG00001529	0	6.85394250039149	0.423617532468184
ENSG00001530	0	6.91148789545659	0.424592768640671
ENSG00001531	0	8.31485256125946	0.448540054831608
ENSG00001532	0	5.31434640104981	0.39776903478869
ENSG00001533	0	6.47757484305344	0.417254127782666
ENSG00001534	0	8.49137587832927	0.451571629828672
ENSG00001535	0	3.36739443874429	0.365895944783741
ENSG00001536	0	4.42619216560004	0.383103396479709
ENSG00001537	0	6.61290938917073	0.419539229590178
ENSG00001538	0	7.83462233758659	0.440312644664496
ENSG00001539	1	4.09517582479735	0.37768991167614
