gene_id	t_half_h	sd_log
ENSG00000702	75.3437580498695	0.6
ENSG00000703	15.7601394745846	0.6
ENSG00000704	17.5526082212625	0.6
ENSG00000705	18.6206876297534	0.6
ENSG00000706	3.60792229228134	0.6
ENSG00000707	8.36561060904882	0.6
ENSG00000708	111.40689167109	0.6
ENSG00000709	11.9391507930383	0.6
ENSG00000710	4.11053836826809	0.6
ENSG00000711	19.7904359116829	0.6
ENSG00000712	16.8939326272134	0.6
ENSG00000713	16.2600318539273	0.6
ENSG00000714	4.43104876474575	0.6
ENSG00000715	21.5552493884857	0.6
ENSG00000716	7.96692308338022	0.6
ENSG00000717	19.1143277433448	0.6
ENSG00000718	8.99473980436089	0.6
ENSG00000719	12.9150995382212	0.6
ENSG00000720	36.2938765000569	0.6
ENSG00000721	73.080287449496	0.6
ENSG00000722	7.63440088875992	0.6
ENSG00000723	89.1447125093441	0.6
ENSG00000724	6.99003775895085	0.6
ENSG00000725	7.8570627390749	0.6
ENSG00000726	7.99645880628325	0.6
ENSG00000727	5.71520309426614	0.6
ENSG00000728	12.2923216178222	0.6
ENSG00000729	35.0625757119822	0.6
ENSG00000730	25.9752838993995	0.6
ENSG00000731	4.88854927512667	0.6
ENSG00000732	8.51014028471218	0.6
ENSG00000733	16.3585884020556	0.6
ENSG00000734	9.97213799666819	0.6
ENSG00000735	4.95041039352097	0.6
ENSG00000736	8.90708561123425	0.6
ENSG00000737	13.4446329737074	0.6
ENSG00000738	13.5511845927061	0.6
ENSG00000739	4.3200196812449	0.6
ENSG00000740	30.2337252296259	0.6
ENSG00000741	10.1402416486447	0.6
ENSG00000742	26.4224055679877	0.6
ENSG00000743	41.6949816750627	0.6
ENSG00000744	28.9427715588368	0.6
ENSG00000745	39.1836688394611	0.6
ENSG00000746	20.9348376715205	0.6
ENSG00000747	2.41759991654813	0.6
ENSG00000748	10.9579053827761	0.6
ENSG00000749	5.15187538804643	0.6
ENSG00000750	5.66405685649389	0.6
ENSG00000751	81.7784258818369	0.6
ENSG00000752	5.41551145473395	0.6
ENSG00000753	29.7530104044911	0.6
ENSG00000754	3.54535424075452	0.6
ENSG00000755	21.3153343954073	0.6
ENSG00000756	66.4544412099912	0.6
ENSG00000757	38.0286595889398	0.6
ENSG00000758	9.50271933156521	0.6
ENSG00000759	20.8219482651769	0.6
ENSG00000760	11.8531788753019	0.6
ENSG00000761	13.227190957211	0.6
ENSG00000762	31.6081508070934	0.6
ENSG00000763	8.00932623070021	0.6
ENSG00000764	38.8334150396392	0.6
ENSG00000765	12.4105500282177	0.6
ENSG00000766	4.84200432236561	0.6
ENSG00000767	9.41057834432015	0.6
ENSG00000768	14.8284550057853	0.6
ENSG00000769	7.14159961478302	0.6
ENSG00000770	7.77893934610201	0.6
ENSG00000771	2.77369981443302	0.6
ENSG00000772	19.916040295762	0.6
ENSG00000773	49.7150240183381	0.6
ENSG00000774	6.22965296948783	0.6
ENSG00000775	10.2321314356167	0.6
ENSG00000776	16.8899207447942	0.6
ENSG00000777	12.7307105047254	0.6
ENSG00000778	5.44819075974052	0.6
ENSG00000779	7.86697934056045	0.6
ENSG00000780	4.72148850141732	0.6
ENSG00000781	10.7399640143534	0.6
ENSG00000782	38.0855982291403	0.6
ENSG00000783	7.59402838209489	0.6
ENSG00000784	21.9648284254028	0.6
ENSG00000785	36.3330964999817	0.6
ENSG00000786	10.4820314090529	0.6
ENSG00000787	18.6532299065232	0.6
ENSG00000788	5.45991293914474	0.6
ENSG00000789	13.9564069996269	0.6
ENSG00000790	12.4973094593666	0.6
ENSG00000791	9.27091768121022	0.6
ENSG00000792	19.3383492353029	0.6
ENSG00000793	30.4690341710276	0.6
ENSG00000794	12.2309696542229	0.6
ENSG00000795	22.2721155906531	0.6
ENSG00000796	4.05386432962959	0.6
ENSG00000797	12.302199972495	0.6
ENSG00000798	268.968555916332	0.6
ENSG00000799	29.7763032310202	0.6
ENSG00000800	6.59373837607303	0.6
ENSG00000801	12.3581537801296	0.6
ENSG00000802	6.19083303859869	0.6
ENSG00000803	24.9954433517927	0.6
ENSG00000804	83.4081302248462	0.6
ENSG00000805	76.2879319532099	0.6
ENSG00000806	15.2798523618781	0.6
ENSG00000807	13.5885130339632	0.6
ENSG00000808	7.88178017875763	0.6
ENSG00000809	13.2802483223592	0.6
ENSG00000810	15.6376798341362	0.6
ENSG00000811	17.547977449444	0.6
ENSG00000812	3.8665138184451	0.6
ENSG00000813	23.0391182276731	0.6
ENSG00000814	36.0148605218766	0.6
ENSG00000815	26.1127323219795	0.6
ENSG00000816	6.22847817699711	0.6
ENSG00000817	32.9209132872453	0.6
ENSG00000818	7.48304354365361	0.6
ENSG00000819	9.75334095662662	0.6
ENSG00000820	24.3009916424118	0.6
ENSG00000821	10.7618412630415	0.6
ENSG00000822	7.12767450966581	0.6
ENSG00000823	19.0691576617347	0.6
ENSG00000824	105.649172504905	0.6
ENSG00000825	1.56397042448275	0.6
ENSG00000826	7.92253723096452	0.6
ENSG00000827	8.77681459257201	0.6
ENSG00000828	4.88393034772232	0.6
ENSG00000829	54.5237452260851	0.6
ENSG00000830	76.2781544269291	0.6
ENSG00000831	12.5585964567184	0.6
ENSG00000832	8.70328483785379	0.6
ENSG00000833	13.0373713220039	0.6
ENSG00000834	57.8454511567704	0.6
ENSG00000835	14.0816828006246	0.6
ENSG00000836	3.30866696799531	0.6
ENSG00000837	7.48666067441503	0.6
ENSG00000838	12.9745675635812	0.6
ENSG00000839	4.71071782733961	0.6
ENSG00000840	3.71557135941763	0.6
ENSG00000841	46.0112101209136	0.6
ENSG00000842	12.0400748158714	0.6
ENSG00000843	5.46169495328674	0.6
ENSG00000844	11.7745783708578	0.6
ENSG00000845	18.2880746528883	0.6
ENSG00000846	12.1324442536088	0.6
ENSG00000847	6.30386803105994	0.6
ENSG00000848	8.01970576932123	0.6
ENSG00000849	11.3049845420991	0.6
ENSG00000850	45.1384453253381	0.6
ENSG00000851	20.4776022793335	0.6
ENSG00000852	23.24191564601	0.6
ENSG00000853	2.26174125024601	0.6
ENSG00000854	112.117018738938	0.6
ENSG00000855	1.60686809501701	0.6
ENSG00000856	8.96358783251686	0.6
ENSG00000857	14.6554691126439	0.6
ENSG00000858	21.4589696399382	0.6
ENSG00000859	31.5129160211092	0.6
ENSG00000860	15.4291416724101	0.6
ENSG00000861	10.2876372860873	0.6
ENSG00000862	11.0525314484412	0.6
ENSG00000863	39.3245821640597	0.6
ENSG00000864	96.7418537803518	0.6
ENSG00000865	13.358017298583	0.6
ENSG00000866	13.0134634769849	0.6
ENSG00000867	26.1985785157235	0.6
ENSG00000868	20.5793235780606	0.6
ENSG00000869	4.45988231446588	0.6
ENSG00000870	10.3683795712151	0.6
ENSG00000871	11.9451956744393	0.6
ENSG00000872	7.51119403236063	0.6
ENSG00000873	2.83752368439309	0.6
ENSG00000874	23.3050739632286	0.6
ENSG00000875	3.67925535548217	0.6
ENSG00000876	15.852309973324	0.6
ENSG00000877	18.9077743323765	0.6
ENSG00000878	12.5190926592573	0.6
ENSG00000879	3.64374002629544	0.6
ENSG00000880	11.4199907673968	0.6
ENSG00000881	12.455349230208	0.6
ENSG00000882	8.02371150988184	0.6
ENSG00000883	21.9602024034061	0.6
ENSG00000884	11.8886492621497	0.6
ENSG00000885	26.9388466151414	0.6
ENSG00000886	9.44204678754106	0.6
ENSG00000887	3.86708646024501	0.6
ENSG00000888	29.9924959654119	0.6
ENSG00000889	7.14376779410739	0.6
ENSG00000890	8.5503898860267	0.6
ENSG00000891	38.448643206075	0.6
ENSG00000892	3.76694695190638	0.6
ENSG00000893	2.58592420302677	0.6
ENSG00000894	6.04379380266395	0.6
ENSG00000895	7.91359378538502	0.6
ENSG00000896	5.89671659612612	0.6
ENSG00000897	11.7285136309565	0.6
ENSG00000898	15.1707794411588	0.6
ENSG00000899	45.6978972268945	0.6
ENSG00000900	8.29728760850011	0.6
ENSG00000901	13.7402457321961	0.6
ENSG00000902	5.73756243221154	0.6
ENSG00000903	8.5344133183978	0.6
ENSG00000904	19.627997449766	0.6
ENSG00000905	2.4948561856991	0.6
ENSG00000906	13.4866537753213	0.6
ENSG00000907	18.7211517615007	0.6
ENSG00000908	13.5933198181607	0.6
ENSG00000909	4.85993081878714	0.6
ENSG00000910	13.2120555339938	0.6
ENSG00000911	5.25616025740079	0.6
ENSG00000912	202.855209401362	0.6
ENSG00000913	7.01285843737294	0.6
ENSG00000914	2.89745458538019	0.6
ENSG00000915	22.3313211951016	0.6
ENSG00000916	19.942156374576	0.6
ENSG00000917	4.1325780920454	0.6
ENSG00000918	2.85286406949024	0.6
ENSG00000919	16.4463148695251	0.6
ENSG00000920	40.1499227485819	0.6
ENSG00000921	8.3239594444661	0.6
ENSG00000922	22.1766140656363	0.6
ENSG00000923	8.1602035314252	0.6
ENSG00000924	27.2106160297567	0.6
ENSG00000925	10.3539602969208	0.6
ENSG00000926	10.1364901105704	0.6
ENSG00000927	60.6895746674863	0.6
ENSG00000928	30.225600929976	0.6
ENSG00000929	2.61638499287046	0.6
ENSG00000930	25.5866745209656	0.6
ENSG00000931	54.2107045705005	0.6
ENSG00000932	25.572921292076	0.6
ENSG00000933	14.9598806957458	0.6
ENSG00000934	12.1338052712052	0.6
ENSG00000935	6.76694550088433	0.6
ENSG00000936	31.6849558146856	0.6
ENSG00000937	8.25579752563738	0.6
ENSG00000938	19.5431406605192	0.6
ENSG00000939	5.3370218280462	0.6
ENSG00000940	18.023582715068	0.6
ENSG00000941	10.3647557788301	0.6
ENSG00000942	20.8963917950175	0.6
ENSG00000943	15.4674307653099	0.6
ENSG00000944	19.9063610320691	0.6
ENSG00000945	25.4530700778736	0.6
ENSG00000946	6.39107817374575	0.6
ENSG00000947	37.4773671722259	0.6
ENSG00000948	5.62307902027208	0.6
ENSG00000949	39.0032132216942	0.6
ENSG00000950	18.0364604256276	0.6
ENSG00000951	2.36148719538464	0.6
ENSG00000952	15.773148581093	0.6
ENSG00000953	59.648041718842	0.6
ENSG00000954	9.70056332580859	0.6
ENSG00000955	9.64275157886633	0.6
ENSG00000956	4.08117211468914	0.6
ENSG00000957	32.12316605101	0.6
ENSG00000958	147.554747798709	0.6
ENSG00000959	28.132581965369	0.6
ENSG00000960	10.7541299172969	0.6
ENSG00000961	12.1475286005592	0.6
ENSG00000962	22.0621463837016	0.6
ENSG00000963	13.6184455188814	0.6
ENSG00000964	14.7308486389624	0.6
ENSG00000965	6.07705045133659	0.6
ENSG00000966	6.03924760515731	0.6
ENSG00000967	13.0887981485644	0.6
ENSG00000968	9.81187261707104	0.6
ENSG00000969	10.3741176032903	0.6
ENSG00000970	19.0347189311501	0.6
ENSG00000971	4.51489556362434	0.6
ENSG00000972	4.42599749567507	0.6
ENSG00000973	5.68306581123185	0.6
ENSG00000974	1.57266699142532	0.6
ENSG00000975	125.312778515824	0.6
ENSG00000976	9.82732573132148	0.6
ENSG00000977	37.0266163122505	0.6
ENSG00000978	28.0442196867731	0.6
ENSG00000979	5.14580845904398	0.6
ENSG00000980	31.3350174506756	0.6
ENSG00000981	5.14784605411662	0.6
ENSG00000982	4.71063177740561	0.6
ENSG00000983	4.91371556294328	0.6
ENSG00000984	28.6686364476833	0.6
ENSG00000985	3.32213101986173	0.6
ENSG00000986	14.080589324952	0.6
ENSG00000987	10.6504609127221	0.6
ENSG00000988	27.9816484848904	0.6
ENSG00000989	10.5747918953677	0.6
ENSG00000990	10.5208347039746	0.6
ENSG00000991	8.89268568287408	0.6
ENSG00000992	34.2360156322166	0.6
ENSG00000993	21.669865341959	0.6
ENSG00000994	4.50673522387992	0.6
ENSG00000995	36.2978285912486	0.6
ENSG00000996	5.97542349586066	0.6
ENSG00000997	3.60367939856228	0.6
ENSG00000998	47.8272004192167	0.6
ENSG00000999	2.35006080124191	0.6
ENSG00001000	23.1295860111554	0.6
ENSG00001001	107.457736618795	0.6
ENSG00001002	3.52640565468777	0.6
ENSG00001003	27.5820404744806	0.6
ENSG00001004	4.00077752061495	0.6
ENSG00001005	4.41358690520971	0.6
ENSG00001006	9.94607457167381	0.6
ENSG00001007	1.67427780025502	0.6
ENSG00001008	3.83135061434814	0.6
ENSG00001009	290.576972955819	0.6
ENSG00001010	20.3631555234635	0.6
ENSG00001011	1.2938791391611	0.6
ENSG00001012	4.32252900208807	0.6
ENSG00001013	20.608279557608	0.6
ENSG00001014	23.1824946350369	0.6
ENSG00001015	14.3393065554145	0.6
ENSG00001016	9.27654834230918	0.6
ENSG00001017	25.048255225347	0.6
ENSG00001018	32.4300562706669	0.6
ENSG00001019	118.779189885565	0.6
ENSG00001020	133.824725054907	0.6
ENSG00001021	12.8084786349113	0.6
ENSG00001022	6.7462875849172	0.6
ENSG00001023	76.2703010281317	0.6
ENSG00001024	2.26726849363633	0.6
ENSG00001025	36.0117056746341	0.6
ENSG00001026	5.11435790059255	0.6
ENSG00001027	14.6185729418419	0.6
ENSG00001028	11.5868428311998	0.6
ENSG00001029	11.6451979858891	0.6
ENSG00001030	2.40135135135699	0.6
ENSG00001031	9.06815041099069	0.6
ENSG00001032	5.57391175768813	0.6
ENSG00001033	13.5161238206471	0.6
ENSG00001034	3.92666055399114	0.6
ENSG00001035	27.5716483093814	0.6
ENSG00001036	9.96259668464935	0.6
ENSG00001037	13.6309467048952	0.6
ENSG00001038	52.5462585919266	0.6
ENSG00001039	9.65472535235559	0.6
ENSG00001040	8.16381931963532	0.6
ENSG00001041	9.95529612567798	0.6
ENSG00001042	1.77734050660811	0.6
ENSG00001043	38.2957822850208	0.6
ENSG00001044	16.791822537521	0.6
ENSG00001045	55.543602171113	0.6
ENSG00001046	30.5264475773305	0.6
ENSG00001047	158.617989710047	0.6
ENSG00001048	5.04264539684324	0.6
ENSG00001049	13.1553281625922	0.6
ENSG00001050	20.8449153440952	0.6
ENSG00001051	76.3438752003176	0.6
ENSG00001052	10.0312849904219	0.6
ENSG00001053	17.5255572411082	0.6
ENSG00001054	8.13094959587677	0.6
ENSG00001055	18.91794932678	0.6
ENSG00001056	30.7285524033401	0.6
ENSG00001057	4.4965288296693	0.6
ENSG00001058	23.3712048276306	0.6
ENSG00001059	8.46321980888313	0.6
ENSG00001060	4.88097223597696	0.6
ENSG00001061	2.58895954113307	0.6
ENSG00001062	52.5025383658607	0.6
ENSG00001063	2.2561588717242	0.6
ENSG00001064	31.0968932536545	0.6
ENSG00001065	8.68567293302547	0.6
ENSG00001066	9.40804556814583	0.6
ENSG00001067	2.65657160471462	0.6
ENSG00001068	3.29746862204394	0.6
ENSG00001069	9.16163817689026	0.6
ENSG00001070	2.69873342522085	0.6
ENSG00001071	24.5332998592544	0.6
ENSG00001072	6.46043755842456	0.6
ENSG00001073	4.77063260031154	0.6
ENSG00001074	4.01642797862638	0.6
ENSG00001075	19.0989522612708	0.6
ENSG00001076	16.7134323839826	0.6
ENSG00001077	10.8720716219765	0.6
ENSG00001078	12.04420512909	0.6
ENSG00001079	5.37968372855135	0.6
ENSG00001080	9.7560389194027	0.6
ENSG00001081	6.36049443037595	0.6
ENSG00001082	119.697723850908	0.6
ENSG00001083	15.5693032779577	0.6
ENSG00001084	9.19088440515416	0.6
ENSG00001085	18.7249223821612	0.6
ENSG00001086	18.9285497653042	0.6
ENSG00001087	11.9454273611012	0.6
ENSG00001088	5.79718518423869	0.6
ENSG00001089	22.5200895195882	0.6
ENSG00001090	9.73451922626176	0.6
ENSG00001091	30.3671405547613	0.6
ENSG00001092	6.03015805545227	0.6
ENSG00001093	46.4897934494259	0.6
ENSG00001094	21.0803626691956	0.6
ENSG00001095	7.81734919355785	0.6
ENSG00001096	3.42229289020526	0.6
ENSG00001097	71.2856341229023	0.6
ENSG00001098	9.47932086821781	0.6
ENSG00001099	7.81101022980958	0.6
ENSG00001100	3.48743053328181	0.6
ENSG00001101	16.6527341082542	0.6
ENSG00001102	261.750498370733	0.6
ENSG00001103	22.8866843645024	0.6
ENSG00001104	18.0289001991094	0.6
ENSG00001105	23.572620983526	0.6
ENSG00001106	9.79462592457638	0.6
ENSG00001107	7.36807528297508	0.6
ENSG00001108	10.802303831427	0.6
ENSG00001109	8.98150990466569	0.6
ENSG00001110	30.1553449009174	0.6
ENSG00001111	11.1833845946343	0.6
ENSG00001112	3.78320752798042	0.6
ENSG00001113	142.237768268919	0.6
ENSG00001114	5.79511607761656	0.6
ENSG00001115	23.3258551608299	0.6
ENSG00001116	10.3187260275899	0.6
ENSG00001117	5.2192973609667	0.6
ENSG00001118	6.13974833762712	0.6
ENSG00001119	4.12424668907703	0.6
ENSG00001120	13.2238718182524	0.6
ENSG00001121	5.96087803676118	0.6
ENSG00001122	4.23387893910223	0.6
ENSG00001123	22.9601712135828	0.6
ENSG00001124	2.93144564969177	0.6
ENSG00001125	5.08899046237011	0.6
ENSG00001126	64.050776567798	0.6
ENSG00001127	12.0687592110276	0.6
ENSG00001128	9.97806872849997	0.6
ENSG00001129	13.8580236496158	0.6
ENSG00001130	2.36987760086148	0.6
ENSG00001131	73.2990833065485	0.6
ENSG00001132	20.1686375113205	0.6
ENSG00001133	9.20513919102616	0.6
ENSG00001134	59.1221436645756	0.6
ENSG00001135	40.5043515569965	0.6
ENSG00001136	159.871175931504	0.6
ENSG00001137	24.5423900818515	0.6
ENSG00001138	15.7125488016458	0.6
ENSG00001139	21.8745972660313	0.6
ENSG00001140	85.9033803390107	0.6
ENSG00001141	9.16242020342639	0.6
ENSG00001142	3.59244661060569	0.6
ENSG00001143	9.61498290666234	0.6
ENSG00001144	6.77863330568072	0.6
ENSG00001145	7.49450269414417	0.6
ENSG00001146	14.2616092845102	0.6
ENSG00001147	2.2453377044578	0.6
ENSG00001148	6.89570380008969	0.6
ENSG00001149	86.990579573845	0.6
ENSG00001150	4.69530163862503	0.6
ENSG00001151	9.51088799815054	0.6
ENSG00001152	9.40219513638755	0.6
ENSG00001153	27.7542635826601	0.6
ENSG00001154	22.9966264166257	0.6
ENSG00001155	28.3241908919348	0.6
ENSG00001156	7.98200219255423	0.6
ENSG00001157	7.36061057938516	0.6
ENSG00001158	8.90592583408624	0.6
ENSG00001159	14.8335254209777	0.6
ENSG00001160	59.6315101745818	0.6
ENSG00001161	5.99038407272904	0.6
ENSG00001162	63.946934735193	0.6
ENSG00001163	3.52012358058807	0.6
ENSG00001164	39.9221267931099	0.6
ENSG00001165	3.28079472521584	0.6
ENSG00001166	18.2276684163096	0.6
ENSG00001167	27.4129695996144	0.6
ENSG00001168	3.55379430861503	0.6
ENSG00001169	67.02864654116	0.6
ENSG00001170	10.4103956206473	0.6
ENSG00001171	11.9959568380387	0.6
ENSG00001172	7.77889386503942	0.6
ENSG00001173	5.52374756214238	0.6
ENSG00001174	4.85957093342555	0.6
ENSG00001175	8.83930644179438	0.6
ENSG00001176	4.82103213943777	0.6
ENSG00001177	12.059333452319	0.6
ENSG00001178	81.6959255645463	0.6
ENSG00001179	17.6115256954246	0.6
ENSG00001180	20.6699681673189	0.6
ENSG00001181	3.43251439420366	0.6
ENSG00001182	8.01755372849791	0.6
ENSG00001183	14.1669342393804	0.6
ENSG00001184	3.84159833208796	0.6
ENSG00001185	20.8846862737134	0.6
ENSG00001186	4.37929127517254	0.6
ENSG00001187	81.2368170464598	0.6
ENSG00001188	26.2734488949194	0.6
ENSG00001189	9.08702746500684	0.6
ENSG00001190	5.29398311951686	0.6
ENSG00001191	11.4954979507423	0.6
ENSG00001192	11.7549687841473	0.6
ENSG00001193	19.4286129803957	0.6
ENSG00001194	12.057962309199	0.6
ENSG00001195	5.27114794592492	0.6
ENSG00001196	58.4734843247204	0.6
ENSG00001197	4.68237663690972	0.6
ENSG00001198	12.8708000093387	0.6
ENSG00001199	2.90970456523685	0.6
ENSG00001200	9.05588581533516	0.6
ENSG00001201	8.41162415074922	0.6
ENSG00001202	15.0987425865407	0.6
ENSG00001203	15.9345630684137	0.6
ENSG00001204	68.1655344684145	0.6
ENSG00001205	34.2095407455288	0.6
ENSG00001206	9.02926527496009	0.6
ENSG00001207	12.2090741191759	0.6
ENSG00001208	10.5424139165536	0.6
ENSG00001209	6.14365986346618	0.6
ENSG00001210	6.48939025701019	0.6
ENSG00001211	3.69263870474783	0.6
ENSG00001212	8.29043000948813	0.6
ENSG00001213	2.21200313850341	0.6
ENSG00001214	50.9187457850997	0.6
ENSG00001215	5.20078884439196	0.6
ENSG00001216	28.0628148637397	0.6
ENSG00001217	10.5151086550409	0.6
ENSG00001218	5.82267365001989	0.6
ENSG00001219	54.9074790817843	0.6
ENSG00001220	16.3697062918651	0.6
ENSG00001221	10.3268843790213	0.6
ENSG00001222	14.8455999712928	0.6
ENSG00001223	11.0693021177501	0.6
ENSG00001224	10.8653395547441	0.6
ENSG00001225	7.2259826067772	0.6
ENSG00001226	88.6511028483397	0.6
ENSG00001227	44.8473926172072	0.6
ENSG00001228	8.98570252145092	0.6
ENSG00001229	3.51673383588276	0.6
ENSG00001230	11.3178272343853	0.6
ENSG00001231	14.1963597012225	0.6
ENSG00001232	2.49904535360934	0.6
ENSG00001233	137.449663324863	0.6
ENSG00001234	7.47594952002485	0.6
ENSG00001235	54.1045716119225	0.6
ENSG00001236	8.4194256543109	0.6
ENSG00001237	15.6221277695527	0.6
ENSG00001238	30.4171776481256	0.6
ENSG00001239	20.0353487469329	0.6
ENSG00001240	3.93673408574942	0.6
ENSG00001241	11.7464108701084	0.6
ENSG00001242	25.209756768754	0.6
ENSG00001243	6.58614797411636	0.6
ENSG00001244	70.2068266162518	0.6
ENSG00001245	14.7010365801368	0.6
ENSG00001246	9.10411529428856	0.6
ENSG00001247	11.9208874379964	0.6
ENSG00001248	11.064278451816	0.6
ENSG00001249	5.43851859994993	0.6
ENSG00001250	16.7037846705596	0.6
ENSG00001251	4.94229696868183	0.6
ENSG00001252	47.784271028432	0.6
ENSG00001253	67.2171144586537	0.6
ENSG00001254	5.79187448341501	0.6
ENSG00001255	9.05861886170233	0.6
ENSG00001256	37.9457013015659	0.6
ENSG00001257	13.2733273173706	0.6
ENSG00001258	11.6490204068669	0.6
ENSG00001259	4.15125994305414	0.6
ENSG00001260	18.732138130234	0.6
ENSG00001261	31.9237844496358	0.6
ENSG00001262	8.95909628906831	0.6
ENSG00001263	9.60332784455704	0.6
ENSG00001264	5.05602153541134	0.6
ENSG00001265	18.6012537698298	0.6
ENSG00001266	53.0700533005078	0.6
ENSG00001267	2.05377385476534	0.6
ENSG00001268	29.3359228486299	0.6
ENSG00001269	37.1938657461176	0.6
ENSG00001270	19.9341904232647	0.6
ENSG00001271	3.01503271778897	0.6
ENSG00001272	89.8412411755015	0.6
ENSG00001273	2.81529520801462	0.6
ENSG00001274	7.71462180023326	0.6
ENSG00001275	3.60023406625341	0.6
ENSG00001276	44.5515816620856	0.6
ENSG00001277	19.1079236759106	0.6
ENSG00001278	5.47996405595809	0.6
ENSG00001279	5.13840025868653	0.6
ENSG00001280	27.6320843727783	0.6
ENSG00001281	13.4314796258521	0.6
ENSG00001282	133.737507242282	0.6
ENSG00001283	14.1187137591486	0.6
ENSG00001284	4.86046708548902	0.6
ENSG00001285	9.02724591499563	0.6
ENSG00001286	164.691711641855	0.6
ENSG00001287	56.6753501058009	0.6
ENSG00001288	12.3092313005101	0.6
ENSG00001289	22.6049543208618	0.6
ENSG00001290	23.0011955490529	0.6
ENSG00001291	47.5867368936797	0.6
ENSG00001292	18.943876828693	0.6
ENSG00001293	1.34832439015097	0.6
ENSG00001294	34.90323465836	0.6
ENSG00001295	9.58994538260015	0.6
ENSG00001296	59.4272244532478	0.6
ENSG00001297	10.3944684700363	0.6
ENSG00001298	19.0304461579294	0.6
ENSG00001299	3.16252362061029	0.6
ENSG00001300	36.9740561635057	0.6
ENSG00001301	80.264958729879	0.6
ENSG00001302	20.5141450726222	0.6
ENSG00001303	6.58375695299538	0.6
ENSG00001304	152.361850478465	0.6
ENSG00001305	1.93130118328658	0.6
ENSG00001306	40.8259426357546	0.6
ENSG00001307	12.0899713943731	0.6
ENSG00001308	9.83284877792041	0.6
ENSG00001309	27.3322564960902	0.6
ENSG00001310	3.67826778434255	0.6
ENSG00001311	6.03053567208329	0.6
ENSG00001312	7.54569477212524	0.6
ENSG00001313	101.462063030899	0.6
ENSG00001314	2.29475943490822	0.6
ENSG00001315	27.5548502588357	0.6
ENSG00001316	18.6404325257778	0.6
ENSG00001317	26.844280756692	0.6
ENSG00001318	20.1410846829635	0.6
ENSG00001319	46.1771120621794	0.6
ENSG00001320	15.1408175681189	0.6
ENSG00001321	70.2873560580489	0.6
ENSG00001322	3.80184617558396	0.6
ENSG00001323	19.6839174718925	0.6
ENSG00001324	33.7200748059719	0.6
ENSG00001325	3.99155860299328	0.6
ENSG00001326	20.3185848797829	0.6
ENSG00001327	6.17647360547326	0.6
ENSG00001328	2.62331898243828	0.6
ENSG00001329	20.838072360821	0.6
ENSG00001330	67.5950422020595	0.6
ENSG00001331	8.40972797767419	0.6
ENSG00001332	9.99635486005503	0.6
ENSG00001333	11.5092084348538	0.6
ENSG00001334	11.640121239635	0.6
ENSG00001335	1.77453840264383	0.6
ENSG00001336	27.7130321924107	0.6
ENSG00001337	8.344067167211	0.6
ENSG00001338	20.3899961124416	0.6
ENSG00001339	20.6709757188543	0.6
ENSG00001340	53.1587656229616	0.6
ENSG00001341	16.7143263880096	0.6
ENSG00001342	25.7263349023619	0.6
ENSG00001343	8.36703461991978	0.6
ENSG00001344	13.371237384626	0.6
ENSG00001345	12.1872342111901	0.6
ENSG00001346	2.47703193814669	0.6
ENSG00001347	2.83105835282338	0.6
ENSG00001348	20.1094524892648	0.6
ENSG00001349	32.8600223274825	0.6
ENSG00001350	11.6394188937978	0.6
ENSG00001351	21.2406039075219	0.6
ENSG00001352	16.6065921981914	0.6
ENSG00001353	7.80374139060669	0.6
ENSG00001354	40.9258702736314	0.6
ENSG00001355	3.66176159705677	0.6
ENSG00001356	7.06428302508053	0.6
ENSG00001357	2.90975882205608	0.6
ENSG00001358	21.3445270465805	0.6
ENSG00001359	17.7653676057879	0.6
ENSG00001360	4.3990209871271	0.6
ENSG00001361	3.3534565983365	0.6
ENSG00001362	9.85403029683856	0.6
ENSG00001363	2.55563078220055	0.6
ENSG00001364	5.48402365618631	0.6
ENSG00001365	16.1494002347609	0.6
ENSG00001366	5.25434151812011	0.6
ENSG00001367	8.14728149558819	0.6
ENSG00001368	4.01788154229934	0.6
ENSG00001369	21.0455350094451	0.6
ENSG00001370	32.1535135964225	0.6
ENSG00001371	9.04735224724333	0.6
ENSG00001372	9.85581107642383	0.6
ENSG00001373	15.3272092292009	0.6
ENSG00001374	34.6380950873612	0.6
ENSG00001375	1.93466318473462	0.6
ENSG00001376	11.4799544704685	0.6
ENSG00001377	32.7467973326313	0.6
ENSG00001378	86.7027788877974	0.6
ENSG00001379	3.37439079971031	0.6
ENSG00001380	20.8407083159302	0.6
ENSG00001381	23.1679341713625	0.6
ENSG00001382	2.90947047183724	0.6
ENSG00001383	27.9550732833449	0.6
ENSG00001384	50.9614399491238	0.6
ENSG00001385	207.758625285955	0.6
ENSG00001386	5.2508646975244	0.6
ENSG00001387	17.0249204441028	0.6
ENSG00001388	2.19516037095526	0.6
ENSG00001389	3.88597258695477	0.6
ENSG00001390	16.2191481138046	0.6
ENSG00001391	9.46556683364627	0.6
ENSG00001392	5.62276407807654	0.6
ENSG00001393	6.12472518459125	0.6
ENSG00001394	13.9480838666564	0.6
ENSG00001395	1.71585076279302	0.6
ENSG00001396	1.85436445263345	0.6
ENSG00001397	22.8365898009667	0.6
ENSG00001398	29.6298388144495	0.6
ENSG00001399	32.4895509533252	0.6
ENSG00001400	16.1521327165419	0.6
ENSG00001401	26.391459084724	0.6
ENSG00001402	14.565478158331	0.6
ENSG00001403	27.7000302504455	0.6
