group_id	prot_Ctrl_t0_r1	prot_Ctrl_t0_r2	prot_Ctrl_t0_r3	prot_Ctrl_t6_r1	prot_Ctrl_t6_r2	prot_Ctrl_t6_r3	prot_Ctrl_t24_r1	prot_Ctrl_t24_r2	prot_Ctrl_t24_r3	prot_Ctrl_t48_r1	prot_Ctrl_t48_r2	prot_Ctrl_t48_r3	prot_Trt_t0_r1	prot_Trt_t0_r2	prot_Trt_t0_r3	prot_Trt_t6_r1	prot_Trt_t6_r2	prot_Trt_t6_r3	prot_Trt_t24_r1	prot_Trt_t24_r2	prot_Trt_t24_r3	prot_Trt_t48_r1	prot_Trt_t48_r2	prot_Trt_t48_r3
PG00285	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1
PG00286	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0
PG00287	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
PG00288	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1	0	1
PG00290	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
PG00291	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00292	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
PG00293	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1
PG00294	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1
PG00295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00296	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	0
PG00298	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00299	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00301	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00302	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00303	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00304	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	1	0	1	1	1
PG00305	1	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00306	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	0
PG00307	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	1	1	0	1
PG00308	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
PG00309	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00310	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	0	1	0	1
PG00311	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	1	0	0
PG00313	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
PG00314	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PG00315	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1
PG00316	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	0	0	1
PG00317	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
PG00318	0	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	0	1	1	1	0	0
PG00319	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1
PG00320	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1
PG00321	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
PG00323	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1
PG00324	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0	1	1	1
PG00326	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1
PG00327	0	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	1	0	1
PG00328	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00330	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1
PG00331	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
PG00331b	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00332	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1
PG00334	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0
PG00337	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	0	1
PG00338	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1
PG00339	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00340	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1
PG00342	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	1	0	1
PG00343	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1
PG00344	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
PG00346	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00347	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00349	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1
PG00350	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
PG00351	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	1	1	1
PG00352	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00352b	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00353	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
PG00354	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	0	0
PG00355	0	1	1	0	1	0	0	1	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	0
PG00356	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1
PG00357	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
PG00358	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00361	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
PG00362	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00364	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00366	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
PG00367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
PG00369	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1
PG00370	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0
PG00371	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
PG00372	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	0
PG00373	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00374	0	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1
PG00375	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
PG00376	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1
PG00376b	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
PG00377	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00378	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1
PG00379	0	0	1	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0
PG00380	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00381	1	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0	1	1	1	1
PG00383	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00384	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
PG00385	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PG00387	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1
PG00388	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	1	0	0	1	1	0	1	1	1
PG00389	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
PG00390	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
PG00391	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1
PG00391b	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
PG00392	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
PG00393	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1
PG00393b	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1
PG00395	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00398	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00399	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	1
PG00400	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	1	0	1
PG00401	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1
PG00402	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1
PG00403	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1
PG00404	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
PG00405	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0
PG00406	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	1
PG00407	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00408	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1
PG00409	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PG00410	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0
PG00410b	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1
PG00411	1	1	1	0	1	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	0	1
PG00413	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	0
PG00414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00415	1	1	0	0	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1
PG00417	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
PG00418	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
PG00420	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00421	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1
PG00423	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1
PG00424	1	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	0	1	1	1
PG00425	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1
PG00425b	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1
PG00426	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00427	1	1	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	1
PG00428	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00429	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1
PG00430	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1
PG00431	1	1	0	0	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1
PG00432	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1
PG00433	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00435	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1
PG00436	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PG00437	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1
PG00439	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00440	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	1	1	0	1
PG00441	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1
PG00443	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1
PG00444	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	1	1	1
PG00445	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1
PG00446	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1
PG00448b	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0
PG00449	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00450	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0
PG00452	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	0
PG00453	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00454	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1
PG00455	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1
PG00456	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0
PG00457	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00458	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00460	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1
PG00461	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	1	1
PG00462	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PG00463	0	1	0	0	0	1	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0
PG00464	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00465	1	1	0	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
PG00466	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00466b	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
PG00467	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
PG00468	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1
PG00469	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
PG00470	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00471	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
PG00472	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1
PG00474	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	1	1
PG00475	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	0	0	0
PG00476	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1
PG00477	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1
PG00478	1	1	0	1	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	1	0	1	1	1
PG00479	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	1
PG00480	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
PG00481	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
PG00483	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00484	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00485	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
PG00486	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00487	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00488	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
PG00490	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1
PG00491	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00492	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00493	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
PG00494	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00495	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00496	1	1	0	1	1	1	0	0	0	0	1	1	1	0	1	1	0	1	1	0	1	0	1	1
PG00497	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0
PG00498	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00499	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
PG00500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00502	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1
PG00503	1	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0
PG00504	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1
PG00506	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00506b	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0
PG00507	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00508	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1
PG00511	0	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1
PG00512	1	0	1	1	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	1	1	0	0	1
PG00513	0	1	1	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1
PG00514	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1
PG00515	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PG00516	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1
PG00517	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1
PG00518	0	1	1	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0
PG00519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
PG00520	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00521	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00522	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1
PG00524	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00527	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1
PG00528	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
PG00529	0	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	1	1
PG00530	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0
PG00531	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1
PG00532	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00532b	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
PG00533	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
PG00534	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00535	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1
PG00536	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1
PG00537	0	0	1	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
PG00538	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00539	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00540	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1
PG00540b	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PG00541	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1
PG00542	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
PG00543	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0
PG00544	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
PG00545	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PG00546	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00547	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PG00548	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00550	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00553	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
PG00554	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1
PG00555	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00556	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00557	1	0	1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1
PG00558	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
PG00559	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
PG00560	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1
PG00561	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1
PG00563	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
PG00564	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	1
PG00565	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1
PG00566	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1
PG00567	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00568	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1
PG00569	1	0	1	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0
PG00570	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PG00571	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
PG00572	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1
PG00573	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0
PG00574	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1
PG00574b	1	0	1	0	0	0	1	1	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1
